"birthsite","year_birth","year","animal_id","year_cap","age","weight","weightkg","points_total","mass_total","bcsin","bcscm","annual.cy","rain.site.cy","annual.by","rain.site.by"
"ey",2012,2014,"90-2012-0-325",2014,2,162,74,8,21.5,92.625,235,21.1,"ey_2",19.1,"ey_2"
"ey",2012,2014,"90-2012-0-319",2014,2,164,75,8,24.125,115.75,294,21.1,"ey_2",19.1,"ey_2"
"ey",2012,2015,"90-2012-0-347",2015,3,172,78,8,26.125,116.375,296,41.8,"ey_3",19.1,"ey_2"
"ey",2012,2017,"90-2012-0-329",2017,5,208,95,11,33.75,140.625,357,23.5,"ey_2",19.1,"ey_2"
"ey",2012,2013,"90-2012-0-319",2013,1,115,52,8,15.625,62.75,159,27.6,"ey_2",19.1,"ey_2"
"ey",2012,2015,"90-2012-0-329",2015,3,185,84,11,30.75,136.375,346,41.8,"ey_3",19.1,"ey_2"
"ey",2012,2016,"90-2012-0-326",2016,4,176,80,10,29,136.25,346,33.1,"ey_3",19.1,"ey_2"
"ey",2012,2013,"90-2012-0-326",2013,1,102,46,2,11,23.25,59,27.6,"ey_2",19.1,"ey_2"
"ey",2012,2017,"90-2012-0-350",2017,5,192,87,10,30.375,141.375,359,23.5,"ey_2",19.1,"ey_2"
"ey",2012,2014,"90-2012-0-326",2014,2,137,62,8,19.125,78.875,200,21.1,"ey_2",19.1,"ey_2"
"ey",2012,2016,"90-2012-0-322",2016,4,225,102,12,28.625,149.375,379,33.1,"ey_3",19.1,"ey_2"
"ey",2012,2017,"90-2012-0-325",2017,5,197,90,8,30.5,138.375,351,23.5,"ey_2",19.1,"ey_2"
"ey",2012,2015,"90-2012-0-326",2015,3,158,72,10,25.75,121.375,308,41.8,"ey_3",19.1,"ey_2"
"ey",2012,2014,"90-2012-0-349",2014,2,153,70,8,22.625,101.375,257,21.1,"ey_2",19.1,"ey_2"
"ey",2012,2016,"90-2012-0-325",2016,4,196,89,8,32.25,135.5,344,33.1,"ey_3",19.1,"ey_2"
"ey",2012,2019,"90-2012-0-346",2019,7,227,103,24,39.625,207.375,527,17.2,"ey_1",19.1,"ey_2"
"ey",2012,2014,"90-2012-0-320",2014,2,148,67,10,25.875,120,305,21.1,"ey_2",19.1,"ey_2"
"ey",2012,2017,"90-2012-0-322",2017,5,169,77,13,29.375,156.25,397,23.5,"ey_2",19.1,"ey_2"
"ey",2012,2016,"90-2012-0-327",2016,4,173,79,9,31.25,140,356,33.1,"ey_3",19.1,"ey_2"
"ey",2012,2013,"90-2012-0-350",2013,1,115,52,4,11.125,33.125,84,27.6,"ey_2",19.1,"ey_2"
"ey",2012,2019,"90-2012-0-325",2019,7,234,106,9,34.125,148.375,377,17.2,"ey_1",19.1,"ey_2"
"ey",2012,2021,"90-2013-0-274",2021,9,182,83,8,32.625,145.625,370,19.53,"ey_2",19.1,"ey_2"
"ey",2012,2019,"90-2012-0-324",2019,7,177,80,9,27.125,123.25,313,17.2,"ey_1",19.1,"ey_2"
"ey",2012,2015,"90-2012-0-324",2015,3,168,76,8,23,106.125,270,41.8,"ey_3",19.1,"ey_2"
"ey",2012,2019,"90-2012-0-329",2019,7,227,103,10,34,156,396,17.2,"ey_1",19.1,"ey_2"
"ey",2012,2020,"90-2012-0-001",2020,8,173,79,10,27.125,125.875,320,20.8,"ey_2",19.1,"ey_2"
"ey",2012,2014,"90-2012-0-329",2014,2,175,80,10,24.625,109.75,279,21.1,"ey_2",19.1,"ey_2"
"ey",2012,2013,"90-2012-0-324",2013,1,118,54,4,13.875,42.625,108,27.6,"ey_2",19.1,"ey_2"
"ey",2012,2013,"90-2012-0-321",2013,1,117,53,5,12.125,44.875,114,27.6,"ey_2",19.1,"ey_2"
"ey",2012,2017,"90-2012-0-324",2017,5,177,80,9,26.25,122.125,310,23.5,"ey_2",19.1,"ey_2"
"ey",2012,2015,"90-2012-0-348",2015,3,168,76,8,27.875,126.5,321,41.8,"ey_3",19.1,"ey_2"
"ey",2012,2019,"90-2012-0-349",2019,7,201,91,9,31.125,147.25,374,17.2,"ey_1",19.1,"ey_2"
"ey",2012,2018,"90-2012-0-347",2018,6,204,93,9,36.125,149.625,380,36.2,"ey_3",19.1,"ey_2"
"ey",2012,2018,"90-2012-0-329",2018,6,195,89,10,34.875,143.375,364,36.2,"ey_3",19.1,"ey_2"
"ey",2012,2020,"90-2012-0-326",2020,8,192,87,11,30.875,142.25,361,20.8,"ey_2",19.1,"ey_2"
"ey",2012,2018,"90-2012-0-319",2018,6,190,86,15,34.5,177.625,451,36.2,"ey_3",19.1,"ey_2"
"ey",2012,2017,"90-2012-0-347",2017,5,191,87,11,34.75,150.5,382,23.5,"ey_2",19.1,"ey_2"
"ey",2012,2016,"90-2012-0-349",2016,4,166,75,10,29.125,150.25,382,33.1,"ey_3",19.1,"ey_2"
"ey",2012,2015,"90-2012-0-322",2015,3,154,70,12,25,134.75,342,41.8,"ey_3",19.1,"ey_2"
"ey",2012,2021,"90-2012-0-319",2021,9,200,91,13,33.625,182.25,463,19.53,"ey_2",19.1,"ey_2"
"ey",2012,2015,"90-2012-0-325",2015,3,178,81,8,26.75,125,318,41.8,"ey_3",19.1,"ey_2"
"ey",2012,2014,"90-2012-0-347",2014,2,139,63,8,21,86.875,221,21.1,"ey_2",19.1,"ey_2"
"ey",2012,2014,"90-2012-0-001",2014,2,133,60,7,16.5,65.5,166,21.1,"ey_2",19.1,"ey_2"
"ey",2012,2017,"90-2012-0-319",2017,5,183,83,10,32.875,173.375,440,23.5,"ey_2",19.1,"ey_2"
"ey",2012,2017,"90-2012-0-346",2017,5,192,87,12,34.625,161.125,409,23.5,"ey_2",19.1,"ey_2"
"ey",2013,2019,"90-2013-0-284",2019,6,213,97,10,33.125,146.375,372,17.2,"ey_1",27.6,"ey_2"
"ey",2013,2020,"90-2013-0-273",2020,7,235,107,12,32.375,165,419,20.8,"ey_2",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-286",2018,5,203,92,8,28,123.75,314,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-292",2015,2,126,57,8,19.5,95.75,243,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-284",2018,5,163,74,10,31.625,147.75,375,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-288",2018,5,189,86,10,31.25,146.625,372,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-290",2015,2,144,65,8,21.5,104,264,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2020,"90-2013-0-280",2020,7,232,105,10,34.5,154.25,392,20.8,"ey_2",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-279",2016,3,156,71,10,25.375,113.25,288,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-278",2016,3,175,80,9,24.875,112,284,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-282",2014,1,130,59,7,19,72.625,184,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2020,"90-2013-0-275",2020,7,219,100,11,30,138.375,351,20.8,"ey_2",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-292",2018,5,198,90,8,29.125,131.75,335,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-285",2016,3,174,79,10,27.25,119.5,304,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2021,"90-2013-0-278",2021,8,215,98,8,29.875,144.5,367,19.53,"ey_2",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-282",2015,2,153,70,9,24.125,102.5,260,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2019,"90-2013-0-274",2019,6,219,100,8,33.5,146.375,372,17.2,"ey_1",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-275",2015,2,131,60,8,18.25,83.125,211,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-286",2016,3,164,75,8,24,106.875,271,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-288",2014,1,111,50,6,14.5,50.75,129,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-291",2016,3,137,62,8,21.625,102.5,260,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-289",2017,4,153,70,8,22.5,106.75,271,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-292",2014,1,103,47,6,14.75,56,142,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-276",2016,3,181,82,11,31,148.875,378,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2021,"90-2013-0-291",2021,8,190,86,10,29.875,142.25,361,19.53,"ey_2",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-280",2015,2,169,77,10,24.625,106,269,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-280",2018,5,239,109,13,36.25,161.75,411,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-285",2015,2,156,71,8,21.125,89.625,228,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2020,"90-2013-0-274",2020,7,214,97,8,30.625,143,363,20.8,"ey_2",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-280",2014,1,138,63,8,17.375,64.375,164,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-289",2014,1,115,52,2,10.5,20.5,52,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-292",2017,4,177,80,8,26.125,119,302,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2020,"90-2013-0-284",2020,7,209,95,13,31.25,158,401,20.8,"ey_2",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-284",2015,2,136,62,9,22.625,102.375,260,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-275",2017,4,163,74,9,26.375,117.5,298,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-280",2017,4,201,91,11,32.25,146.875,373,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-276",2015,2,169,77,9,25.125,118.25,300,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-290",2017,4,166,75,10,27.125,128.875,327,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-287",2014,1,110,50,5,15.5,57,145,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-274",2017,4,150,68,8,27.875,132.75,337,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2020,"90-2013-0-278",2020,7,215,98,8,27,137.375,349,20.8,"ey_2",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-289",2015,2,153,70,6,17,69.25,176,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-276",2018,5,215,98,10,34,155.375,395,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-273",2017,4,209,95,10,29.75,152.25,387,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-278",2014,1,118,54,2,13.5,32.125,82,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-283",2014,1,128,58,5,16.25,54.5,138,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-287",2015,2,131,60,8,21.625,120,305,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-273",2016,3,193,88,10,29.5,142.75,363,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-279",2015,2,136,62,8,19.5,81.625,207,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-274",2015,2,145,66,8,22.875,101.125,257,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-273",2018,5,196,89,10,28.25,124.875,317,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-279",2017,4,165,75,10,27.75,130.5,331,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-275",2014,1,102,46,6,14.25,49,124,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-274",2014,1,126,57,8,17.625,70.875,180,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-288",2015,2,142,65,8,21.5,99,251,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-276",2017,4,190,86,13,34.5,167.5,425,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2021,"90-2013-0-273",2021,8,236,107,11,32.25,159.25,404,19.53,"ey_2",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-291",2018,5,157,71,8,25.375,115,292,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-286",2014,1,115,52,2,14.5,35.75,91,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2021,"90-2013-0-284",2021,8,226,103,11,34.875,166,422,19.53,"ey_2",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-274",2016,3,167,76,8,26.125,123.125,313,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2020,"90-2013-0-286",2020,7,224,102,9,30.125,134.625,342,20.8,"ey_2",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-286",2015,2,144,65,8,21.125,84.125,214,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-283",2017,4,201,91,11,34,147.125,374,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-278",2017,4,180,82,8,26.125,122.125,310,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2020,"90-2013-0-291",2020,7,173,79,9,27.75,131.75,335,20.8,"ey_2",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-275",2016,3,156,71,9,24.875,105.125,267,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-283",2015,2,169,77,10,22.375,95,241,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-275",2018,5,187,85,10,29.875,132.125,336,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-290",2016,3,151,69,8,19.25,82.625,210,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-279",2014,1,111,50,2,12.5,30,76,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2020,"90-2013-0-288",2020,7,198,90,10,32.25,151.75,385,20.8,"ey_2",27.6,"ey_2"
"ey",2013,2019,"90-2013-0-275",2019,6,194,88,11,31.5,139.625,355,17.2,"ey_1",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-278",2018,5,228,104,9,28.5,135.875,345,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-291",2017,4,140,64,8,25.75,114.25,290,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-274",2018,5,185,84,9,32.5,143.75,365,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2019,"90-2013-0-291",2019,6,179,81,8,28.5,132.75,337,17.2,"ey_1",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-286",2017,4,171,78,9,26.25,120.625,306,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2021,"90-2013-0-286",2021,8,202,92,9,27,116,295,19.53,"ey_2",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-273",2015,2,160,73,9,22.625,114.5,291,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-283",2016,3,186,85,11,31.5,131.875,335,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2019,"90-2013-0-288",2019,6,203,92,9,32,148.375,377,17.2,"ey_1",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-278",2015,2,150,68,8,21,59.25,150,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-276",2014,1,130,59,7,17.625,65.75,167,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2021,"90-2013-0-288",2021,8,210,95,13,33,149.125,379,19.53,"ey_2",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-292",2016,3,164,75,9,24.125,111.5,283,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-277",2017,4,180,82,9,28.875,139,353,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2015,"90-2013-0-277",2015,2,153,70,8,21.5,102.25,260,41.8,"ey_3",27.6,"ey_2"
"ey",2013,2018,"90-2013-0-285",2018,5,205,93,10,31.125,139.625,355,36.2,"ey_3",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-289",2016,3,152,69,8,23,99.5,253,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-288",2017,4,167,76,9,28.125,131.875,335,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-284",2016,3,155,70,9,27.25,123.875,315,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2021,"90-2013-0-280",2021,8,229,104,15,37.125,160.125,407,19.53,"ey_2",27.6,"ey_2"
"ey",2013,2020,"90-2013-0-292",2020,7,233,106,9,30.125,138,351,20.8,"ey_2",27.6,"ey_2"
"ey",2013,2019,"90-2013-0-283",2019,6,244,111,13,38.125,164.125,417,17.2,"ey_1",27.6,"ey_2"
"ey",2013,2014,"90-2013-0-281",2014,1,103,47,2,15.5,26.625,68,21.1,"ey_2",27.6,"ey_2"
"ey",2013,2017,"90-2013-0-284",2017,4,165,75,10,30.625,147.25,374,23.5,"ey_2",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-277",2016,3,172,78,8,26.875,126.375,321,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2019,"90-2013-0-292",2019,6,229,104,9,30.5,143.375,364,17.2,"ey_1",27.6,"ey_2"
"ey",2013,2016,"90-2013-0-280",2016,3,183,83,10,28,126.75,322,33.1,"ey_3",27.6,"ey_2"
"ey",2013,2019,"90-2013-0-280",2019,6,237,108,13,35,157.875,401,17.2,"ey_1",27.6,"ey_2"
"ey",2014,2020,"90-2014-0-464",2020,6,237,108,14,35.5,169.5,431,20.8,"ey_2",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-469",2015,1,99,45,5,15.125,47.625,121,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2020,"90-2014-0-466",2020,6,175,80,13,34.5,167.25,425,20.8,"ey_2",21.1,"ey_2"
"ey",2014,2020,"90-2014-0-463",2020,6,212,96,11,37.375,159.375,405,20.8,"ey_2",21.1,"ey_2"
"ey",2014,2021,"90-2014-0-464",2021,7,231,105,15,37.5,174.5,443,19.53,"ey_2",21.1,"ey_2"
"ey",2014,2020,"90-2014-0-475",2020,6,210,95,7,25.5,117.375,298,20.8,"ey_2",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-468",2018,4,172,78,8,25.25,123.5,314,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-456",2016,2,141,64,8,23.625,99.125,252,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2020,"90-2014-0-472",2020,6,231,105,11,29.5,150.375,382,20.8,"ey_2",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-466",2019,5,188,85,13,34,161.75,411,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-460",2015,1,108,49,4,16,50,127,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-462",2015,1,109,50,2,11.5,25.875,66,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-459",2019,5,207,94,10,27.5,126,320,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-468",2015,1,103,47,4,14.625,45,114,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-472",2016,2,128,58,8,22.5,100.375,255,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-457",2015,1,120,55,3,12.25,30.125,77,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2021,"90-2014-0-456",2021,7,223,101,11,34.25,141.125,358,19.53,"ey_2",21.1,"ey_2"
"ey",2014,2021,"90-2014-0-475",2021,7,208,95,7,27.625,128.5,326,19.53,"ey_2",21.1,"ey_2"
"ey",2014,2021,"90-2014-0-458",2021,7,234,106,12,32.25,159.875,406,19.53,"ey_2",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-459",2018,4,187,85,10,24.875,106.75,271,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2020,"90-2014-0-456",2020,6,223,101,10,33.625,145.375,369,20.8,"ey_2",21.1,"ey_2"
"ey",2014,2021,"90-2014-0-462",2021,7,225,102,15,40.875,182.625,464,19.53,"ey_2",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-464",2015,1,121,55,6,14.25,47.875,122,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-466",2015,1,105,48,3,14.25,40.5,103,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-473",2016,2,118,54,7,15.25,55.5,141,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-463",2015,1,112,51,2,12,24.5,62,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2021,"90-2014-0-467",2021,7,192,87,11,33,150.125,381,19.53,"ey_2",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-474",2015,1,106,48,6,15.375,50.625,129,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-473",2015,1,98,45,2,8,16.5,42,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-464",2018,4,221,100,13,34.75,163.625,416,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-456",2015,1,106,48,5,15.625,48.5,123,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-456",2019,5,215,98,10,33.625,146.5,372,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2017,"90-2014-0-465",2017,3,165,75,10,26.25,127.625,324,23.5,"ey_2",21.1,"ey_2"
"ey",2014,2017,"90-2014-0-469",2017,3,142,65,8,24.625,102.125,259,23.5,"ey_2",21.1,"ey_2"
"ey",2014,2021,"90-2014-0-466",2021,7,162,74,12,32.25,158.5,403,19.53,"ey_2",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-468",2019,5,186,85,9,27.25,138.75,352,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-469",2016,2,123,56,7,19,79.5,202,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-472",2018,4,171,78,9,29,134.125,341,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-463",2016,2,139,63,8,21,80.5,204,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-465",2015,1,109,50,7,14.75,62.5,159,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-463",2018,4,198,90,12,34,141.75,360,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-472",2019,5,206,94,8,30.625,145.25,369,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2017,"90-2014-0-475",2017,3,159,72,9,25.625,128.25,326,23.5,"ey_2",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-465",2016,2,148,67,10,22.875,105.5,268,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-457",2018,4,197,90,13,35.125,161.5,410,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-470",2015,1,96,44,2,13.5,28.75,73,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-460",2019,5,193,88,9,31.75,142.75,363,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2021,"90-2014-0-469",2021,7,193,88,9,33.125,135.125,343,19.53,"ey_2",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-459",2016,2,140,64,4,16.625,54,137,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-462",2019,5,228,104,12,38.25,180.25,458,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-464",2016,2,159,72,12,28,124.375,316,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2017,"90-2014-0-458",2017,3,166,75,10,25.125,118.25,300,23.5,"ey_2",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-465",2018,4,202,92,9,28.75,134.75,342,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-460",2018,4,184,84,9,28.875,137.375,349,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-467",2016,2,139,63,10,24.25,95.625,243,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-458",2019,5,206,94,10,29.375,147.5,375,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-469",2019,5,204,93,9,31.875,122.75,312,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-470",2016,2,112,51,6,18.625,63.875,162,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2017,"90-2014-0-456",2017,3,154,70,10,27.625,114.875,292,23.5,"ey_2",21.1,"ey_2"
"ey",2014,2020,"90-2014-0-457",2020,6,215,98,16,39.625,192,488,20.8,"ey_2",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-467",2019,5,204,93,12,34.375,159.125,404,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-458",2016,2,143,65,9,21.25,97.125,247,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2015,"90-2014-0-458",2015,1,117,53,3,16.125,41,104,41.8,"ey_3",21.1,"ey_2"
"ey",2014,2020,"90-2014-0-460",2020,6,214,97,7,31.625,142.625,362,20.8,"ey_2",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-458",2018,4,180,82,11,27.5,137.625,350,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2017,"90-2014-0-467",2017,3,150,68,11,28.125,128.75,327,23.5,"ey_2",21.1,"ey_2"
"ey",2014,2017,"90-2014-0-472",2017,3,149,68,8,24.625,118.375,301,23.5,"ey_2",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-475",2018,4,195,89,9,29.375,151.875,386,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-466",2016,2,119,54,10,22.875,98,249,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-473",2018,4,184,84,10,25.25,126.625,322,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-463",2019,5,221,100,13,36.25,155.375,395,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2017,"90-2014-0-466",2017,3,139,63,11,29.375,127.375,324,23.5,"ey_2",21.1,"ey_2"
"ey",2014,2020,"90-2014-0-462",2020,6,219,100,12,39.75,189.25,481,20.8,"ey_2",21.1,"ey_2"
"ey",2014,2018,"90-2014-0-462",2018,4,215,98,13,35.5,166.125,422,36.2,"ey_3",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-468",2016,2,130,59,6,18.75,84.375,214,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2020,"90-2014-0-469",2020,6,201,91,9,33.25,129.375,329,20.8,"ey_2",21.1,"ey_2"
"ey",2014,2016,"90-2014-0-475",2016,2,127,58,8,22,107,272,33.1,"ey_3",21.1,"ey_2"
"ey",2014,2019,"90-2014-0-464",2019,5,234,106,11,36.875,158,401,17.2,"ey_1",21.1,"ey_2"
"ey",2014,2017,"90-2014-0-473",2017,3,91,41,9,20,92.75,236,23.5,"ey_2",21.1,"ey_2"
"ey",2014,2020,"90-2014-0-467",2020,6,206,94,10,35.5,161.875,411,20.8,"ey_2",21.1,"ey_2"
