"animal_id","birthsite","year_birth","year_cap","age","weight.lb","weight.kg","antler.in","antler.cm","annual.by","annual.cy","by.rain.bin","cy.rain.bin","match"
"270-2018-1-808","dmp",2018,2021,3,160,72.73,134.25,341,29.1,19.4,"intermediate","dry","2"
"270-2020-1-2020","dmp",2020,2021,1,96,43.64,39.375,100.01,23.1,19.4,"intermediate","dry","2"
"270-2020-1-2027","dmp",2020,2021,1,104,47.27,NA,NA,23.1,19.4,"intermediate","dry","2"
"270-2020-1-2001","dmp",2020,2021,1,98,44.55,35,88.9,23.1,19.4,"intermediate","dry","2"
"270-2019-1-923","dmp",2019,2021,2,122,55.45,NA,NA,12,19.4,"dry","dry","1"
"270-2018-1-834","dmp",2018,2021,3,154,70,136.625,347.03,29.1,19.4,"intermediate","dry","2"
"270-2013-1-256","dmp",2013,2021,8,207,94.09,133.375,338.77,34.5,19.4,"wet","dry","2"
"270-2020-1-2009","dmp",2020,2021,1,99,45,46.625,118.43,23.1,19.4,"intermediate","dry","2"
"270-2015-1-516","dmp",2015,2021,6,175,79.55,132.25,335.92,29.1,19.4,"intermediate","dry","2"
"270-2012-1-230","dmp",2012,2021,9,188,85.45,182.25,462.92,15.8,19.4,"dry","dry","1"
"270-2014-1-411","dmp",2014,2021,7,184,83.64,177.5,450.85,22.1,19.4,"intermediate","dry","2"
"270-2019-1-908","dmp",2019,2021,2,127,57.73,71.625,181.93,12,19.4,"dry","dry","1"
"270-2019-1-940","dmp",2019,2021,2,113,51.36,80,203.2,12,19.4,"dry","dry","1"
"270-2019-1-924","dmp",2019,2021,2,117,53.18,79,200.66,12,19.4,"dry","dry","1"
"270-2019-1-917","dmp",2019,2021,2,117,53.18,58.875,149.54,12,19.4,"dry","dry","1"
"270-2016-1-622","dmp",2016,2022,6.5,173,78.64,170.125,432.12,20.2,21.7,"intermediate","intermediate","1"
"270-2014-1-411","dmp",2014,2022,8.5,183,83.18,190.375,483.55,22.1,21.7,"intermediate","intermediate","1"
"270-2011-1-333","dmp",2011,2022,11.5,187,85,68.75,174.62,14.1,21.7,"dry","intermediate","3"
"270-2013-1-256","dmp",2013,2022,9.5,191,86.82,130.875,332.42,34.5,21.7,"wet","intermediate","2"
"270-2018-1-805","dmp",2018,2022,4.5,156,70.91,147.75,375.29,29.1,21.7,"intermediate","intermediate","1"
"270-2014-1-414","dmp",2014,2022,8.5,188,85.45,149.5,379.73,22.1,21.7,"intermediate","intermediate","1"
"270-2010-1-019","dmp",2010,2022,12.5,159,72.27,138.375,351.47,31.8,21.7,"wet","intermediate","2"
"270-2014-1-407","dmp",2014,2022,8.5,178,80.91,178.875,454.34,22.1,21.7,"intermediate","intermediate","1"
"270-2013-1-210","dmp",2013,2022,9.5,159,72.27,183.875,467.04,34.5,21.7,"wet","intermediate","2"
"270-2011-1-242","dmp",2011,2022,11.5,206,93.64,152.25,386.72,14.1,21.7,"dry","intermediate","3"
"270-2016-1-615","dmp",2016,2022,6.5,194,88.18,173.375,440.37,20.2,21.7,"intermediate","intermediate","1"
"270-2018-1-802","dmp",2018,2022,4.5,159,72.27,133.125,338.14,29.1,21.7,"intermediate","intermediate","1"
"270-2017-1-703","dmp",2017,2022,5.5,133,60.45,125.125,317.82,24.61,21.7,"intermediate","intermediate","1"
"270-2018-1-808","dmp",2018,2022,4.5,168,76.36,153.625,390.21,29.1,21.7,"intermediate","intermediate","1"
"270-2017-1-711","dmp",2017,2022,5.5,145,65.91,156.5,397.51,24.61,21.7,"intermediate","intermediate","1"
"270-2017-1-719","dmp",2017,2022,5.5,172,78.18,173.25,440.06,24.61,21.7,"intermediate","intermediate","1"
"270-2011-1-246","dmp",2011,2022,11.5,163,74.09,123.875,314.64,14.1,21.7,"dry","intermediate","3"
"270-2015-1-516","dmp",2015,2022,7.5,170,77.27,135.375,343.85,29.1,21.7,"intermediate","intermediate","1"
"270-2019-1-920","dmp",2019,2022,3.5,135,61.36,98.375,249.87,12,21.7,"dry","intermediate","3"
"270-2016-1-606","dmp",2016,2022,6.5,188,85.45,168.875,428.94,20.2,21.7,"intermediate","intermediate","1"
"270-2016-1-642","dmp",2016,2022,6.5,170,77.27,177.25,450.22,20.2,21.7,"intermediate","intermediate","1"
"270-2017-1-722","dmp",2017,2022,5.5,140,63.64,165.5,420.37,24.61,21.7,"intermediate","intermediate","1"
"270-2019-1-940","dmp",2019,2022,3.5,135,61.36,112.125,284.8,12,21.7,"dry","intermediate","3"
"270-2014-1-422","dmp",2014,2022,8.5,167,75.91,129,327.66,22.1,21.7,"intermediate","intermediate","1"
"270-2018-1-832","dmp",2018,2022,4.5,163,74.09,204,518.16,29.1,21.7,"intermediate","intermediate","1"
"270-2015-1-508","dmp",2015,2022,7.5,170,77.27,169.125,429.58,29.1,21.7,"intermediate","intermediate","1"
"270-2011-1-260","dmp",2011,2022,11.5,190,86.36,95.375,242.25,14.1,21.7,"dry","intermediate","3"
"270-2019-1-924","dmp",2019,2022,3.5,131,59.55,114.875,291.78,12,21.7,"dry","intermediate","3"
"270-2019-1-932","dmp",2019,2022,3.5,129,58.64,109.5,278.13,12,21.7,"dry","intermediate","3"
"270-2011-1-213","dmp",2011,2022,11.5,184,83.64,182.5,463.55,14.1,21.7,"dry","intermediate","3"
"270-2016-1-632","dmp",2016,2022,6.5,164,74.55,170.625,433.39,20.2,21.7,"intermediate","intermediate","1"
"270-2013-1-239","dmp",2013,2022,9.5,160,72.73,146.375,371.79,34.5,21.7,"wet","intermediate","2"
"270-2019-1-933","dmp",2019,2022,3.5,144,65.45,143.875,365.44,12,21.7,"dry","intermediate","3"
"270-2018-1-822","dmp",2018,2022,4.5,131,59.55,139.625,354.65,29.1,21.7,"intermediate","intermediate","1"
"270-2019-1-905","dmp",2019,2022,3.5,149,67.73,89.25,226.7,12,21.7,"dry","intermediate","3"
"270-2016-1-607","dmp",2016,2022,6.5,195,88.64,174,441.96,20.2,21.7,"intermediate","intermediate","1"
"270-2018-1-815","dmp",2018,2022,4.5,173,78.64,170.875,434.02,29.1,21.7,"intermediate","intermediate","1"
"270-2019-1-927","dmp",2019,2022,3.5,148,67.27,145,368.3,12,21.7,"dry","intermediate","3"
"270-2019-1-909","dmp",2019,2022,3.5,166,75.45,130.625,331.79,12,21.7,"dry","intermediate","3"
"270-2012-1-262","dmp",2012,2022,10.5,188,85.45,153.875,390.84,15.8,21.7,"dry","intermediate","3"
"270-2010-1-038","dmp",2010,2022,12.5,139,63.18,104.75,266.06,31.8,21.7,"wet","intermediate","2"
"270-2011-1-215","dmp",2011,2022,11.5,170,77.27,129.75,329.56,14.1,21.7,"dry","intermediate","3"
"270-2019-1-929","dmp",2019,2022,3.5,132,60,113,287.02,12,21.7,"dry","intermediate","3"
"270-2019-1-917","dmp",2019,2022,3.5,132,60,96.5,245.11,12,21.7,"dry","intermediate","3"
"270-2015-1-518","dmp",2015,2022,7.5,179,81.36,159.875,406.08,29.1,21.7,"intermediate","intermediate","1"
"270-2012-1-263","dmp",2012,2022,10.5,203,92.27,137.75,349.88,15.8,21.7,"dry","intermediate","3"
"270-2018-1-835","dmp",2018,2022,4.5,172,78.18,122.75,311.79,29.1,21.7,"intermediate","intermediate","1"
"270-2019-1-908","dmp",2019,2022,3.5,144,65.45,100.375,254.95,12,21.7,"dry","intermediate","3"
"270-2012-1-266","dmp",2012,2022,10.5,190,86.36,128.375,326.07,15.8,21.7,"dry","intermediate","3"
"270-2016-1-643","dmp",2016,2022,6.5,183,83.18,202.75,514.98,20.2,21.7,"intermediate","intermediate","1"
"270-2020-1-2020","dmp",2020,2022,2.5,130,59.09,108.125,274.64,23.1,21.7,"intermediate","intermediate","1"
"270-2020-1-2011","dmp",2020,2022,2.5,92,41.82,68.5,173.99,23.1,21.7,"intermediate","intermediate","1"
"270-2017-1-717","dmp",2017,2022,5.5,164,74.55,163.5,415.29,24.61,21.7,"intermediate","intermediate","1"
"270-2015-1-524","dmp",2015,2022,7.5,211,95.91,148.125,376.24,29.1,21.7,"intermediate","intermediate","1"
"270-2018-1-817","dmp",2018,2022,4.5,130,59.09,129.25,328.3,29.1,21.7,"intermediate","intermediate","1"
"270-2020-1-2028","dmp",2020,2022,2.5,NA,NA,113.375,287.97,23.1,21.7,"intermediate","intermediate","1"
"270-2020-1-2039","dmp",2020,2022,2.5,144,65.45,107.125,272.1,23.1,21.7,"intermediate","intermediate","1"
"270-2020-1-2041","dmp",2020,2022,2.5,121,55,NA,NA,23.1,21.7,"intermediate","intermediate","1"
"270-2012-1-229","dmp",2012,2022,10.5,229,104.09,157.5,400.05,15.8,21.7,"dry","intermediate","3"
"270-2020-1-2001","dmp",2020,2022,2.5,126,57.27,84,213.36,23.1,21.7,"intermediate","intermediate","1"
"270-2012-1-230","dmp",2012,2022,10.5,188,85.45,165.125,419.42,15.8,21.7,"dry","intermediate","3"
"270-2020-1-2009","dmp",2020,2022,2.5,137,62.27,121.25,307.98,23.1,21.7,"intermediate","intermediate","1"
"270-2020-1-2040","dmp",2020,2022,2.5,131,59.55,81.25,206.38,23.1,21.7,"intermediate","intermediate","1"
"270-2014-1-403","dmp",2014,2022,8.5,157,71.36,172.375,437.83,22.1,21.7,"intermediate","intermediate","1"
"270-2020-1-2027","dmp",2020,2022,2.5,145,65.91,100.125,254.32,23.1,21.7,"intermediate","intermediate","1"
"270-2019-1-923","dmp",2019,2022,3.5,144,65.45,120.875,307.02,12,21.7,"dry","intermediate","3"
"270-2020-1-2034","dmp",2020,2022,2.5,156,70.91,107.25,272.42,23.1,21.7,"intermediate","intermediate","1"
"270-2021-1-2130","dmp",2021,2022,1.5,95,43.18,27,68.58,19.4,21.7,"intermediate","intermediate","1"
"270-2021-1-2126","dmp",2021,2022,1.5,95,43.18,36.375,92.39,19.4,21.7,"intermediate","intermediate","1"
"90-2007-0-019","ey",2007,2008,1,102,46.36,25.375,64.45,48.65,18.3,"wet","dry","2"
"90-2007-0-029","ey",2007,2008,1,150,68.18,73.25,186.06,48.65,18.3,"wet","dry","2"
"90-2007-0-040","ey",2007,2008,1,151,68.64,36.75,93.34,48.65,18.3,"wet","dry","2"
"90-2007-0-024","ey",2007,2008,1,127,57.73,19.875,50.48,48.65,18.3,"wet","dry","2"
"90-2007-0-032","ey",2007,2008,1,136,61.82,46,116.84,48.65,18.3,"wet","dry","2"
"90-2007-0-046","ey",2007,2008,1,139,63.18,40.25,102.24,48.65,18.3,"wet","dry","2"
"90-2007-0-031","ey",2007,2008,1,130,59.09,23.5,59.69,48.65,18.3,"wet","dry","2"
"90-2007-0-036","ey",2007,2008,1,150,68.18,57.375,145.73,48.65,18.3,"wet","dry","2"
"90-2007-0-048","ey",2007,2008,1,140,63.64,44.25,112.39,48.65,18.3,"wet","dry","2"
"90-2007-0-039","ey",2007,2008,1,119,54.09,17.375,44.13,48.65,18.3,"wet","dry","2"
"90-2007-0-038","ey",2007,2008,1,119,54.09,31.625,80.33,48.65,18.3,"wet","dry","2"
"90-2007-0-016","ey",2007,2008,1,111,50.45,31.25,79.38,48.65,18.3,"wet","dry","2"
"90-2008-0-052","ey",2008,2009,1,113,51.36,50.375,127.95,18.3,19.1,"dry","dry","1"
"90-2008-0-042","ey",2008,2009,1,121,55,57.5,146.05,18.3,19.1,"dry","dry","1"
"90-2008-0-059","ey",2008,2009,1,115,52.27,49.75,126.36,18.3,19.1,"dry","dry","1"
"90-2007-0-024","ey",2007,2009,2,155,70.45,69.875,177.48,48.65,19.1,"wet","dry","2"
"90-2008-0-037","ey",2008,2009,1,129,58.64,62,157.48,18.3,19.1,"dry","dry","1"
"90-2007-0-016","ey",2007,2009,2,140,63.64,79.875,202.88,48.65,19.1,"wet","dry","2"
"90-2008-0-057","ey",2008,2009,1,121,55,60.125,152.72,18.3,19.1,"dry","dry","1"
"90-2007-0-045","ey",2007,2009,2,179,81.36,117.875,299.4,48.65,19.1,"wet","dry","2"
"90-2007-0-029","ey",2007,2009,2,178,80.91,129.625,329.25,48.65,19.1,"wet","dry","2"
"90-2007-0-036","ey",2007,2009,2,185,84.09,91.375,232.09,48.65,19.1,"wet","dry","2"
"90-2007-0-031","ey",2007,2009,2,156,70.91,80.75,205.1,48.65,19.1,"wet","dry","2"
"90-2007-0-048","ey",2007,2009,2,169,76.82,92.75,235.58,48.65,19.1,"wet","dry","2"
"90-2007-0-039","ey",2007,2009,2,152,69.09,80.125,203.52,48.65,19.1,"wet","dry","2"
"90-2007-0-049","ey",2007,2009,2,179,81.36,110,279.4,48.65,19.1,"wet","dry","2"
"90-2008-0-032","ey",2008,2009,1,125,56.82,54,137.16,18.3,19.1,"dry","dry","1"
"90-2008-0-041","ey",2008,2009,1,111,50.45,55.5,140.97,18.3,19.1,"dry","dry","1"
"90-2008-0-033","ey",2008,2009,1,114,51.82,65.75,167,18.3,19.1,"dry","dry","1"
"90-2007-0-040","ey",2007,2009,2,143,65,80,203.2,48.65,19.1,"wet","dry","2"
"90-2008-0-054","ey",2008,2009,1,121,55,48,121.92,18.3,19.1,"dry","dry","1"
"90-2008-0-056","ey",2008,2009,1,116,52.73,50.75,128.9,18.3,19.1,"dry","dry","1"
"90-2008-0-034","ey",2008,2009,1,132,60,61.25,155.57,18.3,19.1,"dry","dry","1"
"90-2007-0-032","ey",2007,2009,2,175,79.55,95.75,243.21,48.65,19.1,"wet","dry","2"
"90-2008-0-039","ey",2008,2009,1,116,52.73,15.5,39.37,18.3,19.1,"dry","dry","1"
"90-2008-0-040","ey",2008,2009,1,110,50,42.375,107.63,18.3,19.1,"dry","dry","1"
"90-2008-0-055","ey",2008,2009,1,125,56.82,43.375,110.17,18.3,19.1,"dry","dry","1"
"90-2009-0-063","ey",2009,2010,1,122,55.45,44.875,113.98,19.1,34.6,"intermediate","wet","3"
"90-2009-0-062","ey",2009,2010,1,123,55.91,79.875,202.88,19.1,34.6,"intermediate","wet","3"
"90-2009-0-059","ey",2009,2010,1,123,55.91,53.875,136.84,19.1,34.6,"intermediate","wet","3"
"90-2008-0-058","ey",2008,2010,2,160,72.73,86.25,219.08,18.3,34.6,"dry","wet","3"
"90-2008-0-054","ey",2008,2010,2,171,77.73,96.375,244.79,18.3,34.6,"dry","wet","3"
"90-2009-0-057","ey",2009,2010,1,123,55.91,49.75,126.36,19.1,34.6,"intermediate","wet","3"
"90-2009-0-068","ey",2009,2010,1,115,52.27,45.875,116.52,19.1,34.6,"intermediate","wet","3"
"90-2007-0-049","ey",2007,2010,3,190,86.36,133.625,339.41,48.65,34.6,"wet","wet","1"
"90-2009-0-056","ey",2009,2010,1,105,47.73,32.125,81.6,19.1,34.6,"intermediate","wet","3"
"90-2008-0-040","ey",2008,2010,2,169,76.82,96.125,244.16,18.3,34.6,"dry","wet","3"
"90-2008-0-033","ey",2008,2010,2,153,69.55,113.125,287.34,18.3,34.6,"dry","wet","3"
"90-2008-0-056","ey",2008,2010,2,150,68.18,91,231.14,18.3,34.6,"dry","wet","3"
"90-2008-0-059","ey",2008,2010,2,148,67.27,106.125,269.56,18.3,34.6,"dry","wet","3"
"90-2008-0-032","ey",2008,2010,2,166,75.45,101.5,257.81,18.3,34.6,"dry","wet","3"
"90-2009-0-060","ey",2009,2010,1,135,61.36,71.25,180.98,19.1,34.6,"intermediate","wet","3"
"90-2008-0-034","ey",2008,2010,2,173,78.64,114.375,290.51,18.3,34.6,"dry","wet","3"
"90-2008-0-055","ey",2008,2010,2,163,74.09,88.125,223.84,18.3,34.6,"dry","wet","3"
"90-2009-0-067","ey",2009,2010,1,132,60,64,162.56,19.1,34.6,"intermediate","wet","3"
"90-2008-0-042","ey",2008,2010,2,162,73.64,103.5,262.89,18.3,34.6,"dry","wet","3"
"90-2009-0-054","ey",2009,2010,1,113,51.36,50,127,19.1,34.6,"intermediate","wet","3"
"90-2009-0-064","ey",2009,2010,1,126,57.27,47.125,119.7,19.1,34.6,"intermediate","wet","3"
"90-2009-0-058","ey",2009,2010,1,126,57.27,59.875,152.08,19.1,34.6,"intermediate","wet","3"
"90-2008-0-041","ey",2008,2010,2,160,72.73,85.5,217.17,18.3,34.6,"dry","wet","3"
"90-2007-0-045","ey",2007,2010,3,208,94.55,135.875,345.12,48.65,34.6,"wet","wet","1"
"90-2009-0-066","ey",2009,2010,1,137,62.27,57.125,145.1,19.1,34.6,"intermediate","wet","3"
"90-2009-0-051","ey",2009,2010,1,125,56.82,70.25,178.44,19.1,34.6,"intermediate","wet","3"
"90-2009-0-069","ey",2009,2010,1,117,53.18,71.125,180.66,19.1,34.6,"intermediate","wet","3"
"90-2007-0-038","ey",2007,2010,3,189,85.91,85,215.9,48.65,34.6,"wet","wet","1"
"90-2008-0-052","ey",2008,2010,2,154,70,99,251.46,18.3,34.6,"dry","wet","3"
"90-2007-0-036","ey",2007,2010,3,224,101.82,137.125,348.3,48.65,34.6,"wet","wet","1"
"90-2007-0-048","ey",2007,2011,4,214,97.27,129.125,327.98,48.65,15.3,"wet","dry","2"
"90-2009-0-057","ey",2009,2011,2,148,67.27,78.75,200.02,19.1,15.3,"intermediate","dry","2"
"90-2009-0-066","ey",2009,2011,2,167,75.91,113.375,287.97,19.1,15.3,"intermediate","dry","2"
"90-2009-0-053","ey",2009,2011,2,141,64.09,93.125,236.54,19.1,15.3,"intermediate","dry","2"
"90-2007-0-036","ey",2007,2011,4,220,100,156.75,398.14,48.65,15.3,"wet","dry","2"
"90-2007-0-046","ey",2007,2011,4,189,85.91,126.5,321.31,48.65,15.3,"wet","dry","2"
"90-2008-0-033","ey",2008,2011,3,169,76.82,123.5,313.69,18.3,15.3,"dry","dry","1"
"90-2007-0-039","ey",2007,2011,4,186,84.55,115.5,293.37,48.65,15.3,"wet","dry","2"
"90-2009-0-062","ey",2009,2011,2,141,64.09,107.375,272.73,19.1,15.3,"intermediate","dry","2"
"90-2008-0-041","ey",2008,2011,3,177,80.45,119.75,304.16,18.3,15.3,"dry","dry","1"
"90-2009-0-069","ey",2009,2011,2,148,67.27,105.125,267.02,19.1,15.3,"intermediate","dry","2"
"90-2008-0-059","ey",2008,2011,3,164,74.55,116.125,294.96,18.3,15.3,"dry","dry","1"
"90-2010-0-111","ey",2010,2011,1,102,46.36,70.125,178.12,34.6,15.3,"wet","dry","2"
"90-2008-0-034","ey",2008,2011,3,184,83.64,127,322.58,18.3,15.3,"dry","dry","1"
"90-2010-0-110","ey",2010,2011,1,123,55.91,81,205.74,34.6,15.3,"wet","dry","2"
"90-2007-0-029","ey",2007,2011,4,216,98.18,182.375,463.23,48.65,15.3,"wet","dry","2"
"90-2007-0-045","ey",2007,2011,4,202,91.82,167.5,425.45,48.65,15.3,"wet","dry","2"
"90-2010-0-113","ey",2010,2011,1,107,48.64,62.375,158.43,34.6,15.3,"wet","dry","2"
"90-2007-0-016","ey",2007,2011,4,179,81.36,122.625,311.47,48.65,15.3,"wet","dry","2"
"90-2010-0-114","ey",2010,2011,1,107,48.64,61.625,156.53,34.6,15.3,"wet","dry","2"
"90-2007-0-040","ey",2007,2011,4,207,94.09,123.625,314.01,48.65,15.3,"wet","dry","2"
"90-2009-0-067","ey",2009,2011,2,157,71.36,89.25,226.7,19.1,15.3,"intermediate","dry","2"
"90-2009-0-059","ey",2009,2011,2,141,64.09,87.75,222.88,19.1,15.3,"intermediate","dry","2"
"90-2007-0-038","ey",2007,2011,4,199,90.45,89.75,227.96,48.65,15.3,"wet","dry","2"
"90-2008-0-054","ey",2008,2011,3,177,80.45,107.375,272.73,18.3,15.3,"dry","dry","1"
"90-2010-0-101","ey",2010,2011,1,97,44.09,36.5,92.71,34.6,15.3,"wet","dry","2"
"90-2007-0-024","ey",2007,2011,4,185,84.09,112.5,285.75,48.65,15.3,"wet","dry","2"
"90-2009-0-052","ey",2009,2011,2,175,79.55,87.625,222.57,19.1,15.3,"intermediate","dry","2"
"90-2008-0-032","ey",2008,2011,3,155,70.45,121.375,308.29,18.3,15.3,"dry","dry","1"
"90-2009-0-051","ey",2009,2011,2,153,69.55,109.75,278.76,19.1,15.3,"intermediate","dry","2"
"90-2010-0-103","ey",2010,2011,1,104,47.27,60.375,153.35,34.6,15.3,"wet","dry","2"
"90-2009-0-063","ey",2009,2011,2,142,64.55,86.125,218.76,19.1,15.3,"intermediate","dry","2"
"90-2008-0-037","ey",2008,2011,3,194,88.18,123.75,314.32,18.3,15.3,"dry","dry","1"
"90-2008-0-042","ey",2008,2011,3,166,75.45,118.5,300.99,18.3,15.3,"dry","dry","1"
"90-2009-0-054","ey",2009,2011,2,135,61.36,90.5,229.87,19.1,15.3,"intermediate","dry","2"
"90-2009-0-058","ey",2009,2011,2,145,65.91,97.875,248.6,19.1,15.3,"intermediate","dry","2"
"90-2009-0-068","ey",2009,2011,2,136,61.82,83.125,211.14,19.1,15.3,"intermediate","dry","2"
"90-2008-0-040","ey",2008,2011,3,175,79.55,94.5,240.03,18.3,15.3,"dry","dry","1"
"90-2008-0-039","ey",2008,2011,3,173,78.64,96.75,245.74,18.3,15.3,"dry","dry","1"
"90-2010-0-108","ey",2010,2011,1,129,58.64,74.5,189.23,34.6,15.3,"wet","dry","2"
"90-2009-0-060","ey",2009,2011,2,158,71.82,112.75,286.38,19.1,15.3,"intermediate","dry","2"
"90-2009-0-064","ey",2009,2011,2,139,63.18,78.625,199.71,19.1,15.3,"intermediate","dry","2"
"90-2007-0-029","ey",2007,2012,5,241,109.55,189.75,481.97,48.65,19.1,"wet","dry","2"
"90-2008-0-042","ey",2008,2012,4,219,99.55,144.375,366.71,18.3,19.1,"dry","dry","1"
"90-2010-0-114","ey",2010,2012,2,157,71.36,107.25,272.42,34.6,19.1,"wet","dry","2"
"90-2010-0-113","ey",2010,2012,2,149,67.73,133.25,338.46,34.6,19.1,"wet","dry","2"
"90-2011-0-352","ey",2011,2012,1,99,45,59.125,150.18,15.3,19.1,"dry","dry","1"
"90-2008-0-041","ey",2008,2012,4,193,87.73,130.25,330.84,18.3,19.1,"dry","dry","1"
"90-2011-0-368","ey",2011,2012,1,114,51.82,50.875,129.22,15.3,19.1,"dry","dry","1"
"90-2008-0-059","ey",2008,2012,4,188,85.45,135,342.9,18.3,19.1,"dry","dry","1"
"90-2009-0-053","ey",2009,2012,3,166,75.45,119,302.26,19.1,19.1,"intermediate","dry","2"
"90-2007-0-045","ey",2007,2012,5,213,96.82,174.875,444.18,48.65,19.1,"wet","dry","2"
"90-2009-0-058","ey",2009,2012,3,173,78.64,129.875,329.88,19.1,19.1,"intermediate","dry","2"
"90-2010-0-112","ey",2010,2012,2,152,69.09,99.25,252.1,34.6,19.1,"wet","dry","2"
"90-2009-0-063","ey",2009,2012,3,182,82.73,110.5,280.67,19.1,19.1,"intermediate","dry","2"
"90-2009-0-057","ey",2009,2012,3,179,81.36,103.875,263.84,19.1,19.1,"intermediate","dry","2"
"90-2008-0-034","ey",2008,2012,4,210,95.45,147.375,374.33,18.3,19.1,"dry","dry","1"
"90-2008-0-057","ey",2008,2012,4,210,95.45,137.625,349.57,18.3,19.1,"dry","dry","1"
"90-2009-0-060","ey",2009,2012,3,198,90,139.125,353.38,19.1,19.1,"intermediate","dry","2"
"90-2008-0-040","ey",2008,2012,4,206,93.64,121.375,308.29,18.3,19.1,"dry","dry","1"
"90-2011-0-367","ey",2011,2012,1,123,55.91,44.375,112.71,15.3,19.1,"dry","dry","1"
"90-2009-0-051","ey",2009,2012,3,177,80.45,124.875,317.18,19.1,19.1,"intermediate","dry","2"
"90-2011-0-355","ey",2011,2012,1,119,54.09,35.375,89.85,15.3,19.1,"dry","dry","1"
"90-2011-0-351","ey",2011,2012,1,118,53.64,41,104.14,15.3,19.1,"dry","dry","1"
"90-2008-0-055","ey",2008,2012,4,190,86.36,129.875,329.88,18.3,19.1,"dry","dry","1"
"90-2007-0-019","ey",2007,2012,5,170,77.27,127.375,323.53,48.65,19.1,"wet","dry","2"
"90-2010-0-110","ey",2010,2012,2,167,75.91,142.5,361.95,34.6,19.1,"wet","dry","2"
"90-2009-0-070","ey",2009,2012,3,190,86.36,110.625,280.99,19.1,19.1,"intermediate","dry","2"
"90-2010-0-107","ey",2010,2012,2,151,68.64,92.5,234.95,34.6,19.1,"wet","dry","2"
"90-2007-0-024","ey",2007,2012,5,206,93.64,143.875,365.44,48.65,19.1,"wet","dry","2"
"90-2011-0-365","ey",2011,2012,1,102,46.36,44.25,112.39,15.3,19.1,"dry","dry","1"
"90-2008-0-039","ey",2008,2012,4,202,91.82,109.25,277.5,18.3,19.1,"dry","dry","1"
"90-2009-0-064","ey",2009,2012,3,176,80,123.875,314.64,19.1,19.1,"intermediate","dry","2"
"90-2008-0-054","ey",2008,2012,4,206,93.64,125.5,318.77,18.3,19.1,"dry","dry","1"
"90-2010-0-102","ey",2010,2012,2,138,62.73,96.25,244.48,34.6,19.1,"wet","dry","2"
"90-2011-0-354","ey",2011,2012,1,103,46.82,16.5,41.91,15.3,19.1,"dry","dry","1"
"90-2010-0-106","ey",2010,2012,2,124,56.36,85.875,218.12,34.6,19.1,"wet","dry","2"
"90-2010-0-109","ey",2010,2012,2,152,69.09,93.5,237.49,34.6,19.1,"wet","dry","2"
"90-2009-0-066","ey",2009,2012,3,202,91.82,137.125,348.3,19.1,19.1,"intermediate","dry","2"
"90-2007-0-046","ey",2007,2012,5,202,91.82,127.625,324.17,48.65,19.1,"wet","dry","2"
"90-2008-0-032","ey",2008,2012,4,196,89.09,142.5,361.95,18.3,19.1,"dry","dry","1"
"90-2010-0-111","ey",2010,2012,2,NA,NA,117.25,297.82,34.6,19.1,"wet","dry","2"
"90-2008-0-037","ey",2008,2012,4,221,100.45,139.375,354.01,18.3,19.1,"dry","dry","1"
"90-2011-0-362","ey",2011,2012,1,129,58.64,36.25,92.08,15.3,19.1,"dry","dry","1"
"90-2007-0-039","ey",2007,2012,5,192,87.27,125,317.5,48.65,19.1,"wet","dry","2"
"90-2007-0-036","ey",2007,2012,5,246,111.82,179.375,455.61,48.65,19.1,"wet","dry","2"
"90-2009-0-062","ey",2009,2012,3,186,84.55,164,416.56,19.1,19.1,"intermediate","dry","2"
"90-2009-0-068","ey",2009,2012,3,162,73.64,118.75,301.62,19.1,19.1,"intermediate","dry","2"
"90-2011-0-357","ey",2011,2012,1,85,38.64,33,83.82,15.3,19.1,"dry","dry","1"
"90-2009-0-059","ey",2009,2012,3,166,75.45,121.125,307.66,19.1,19.1,"intermediate","dry","2"
"90-2011-0-363","ey",2011,2012,1,119,54.09,42,106.68,15.3,19.1,"dry","dry","1"
"90-2011-0-358","ey",2011,2012,1,119,54.09,56.625,143.83,15.3,19.1,"dry","dry","1"
"90-2008-0-058","ey",2008,2012,4,192,87.27,121.125,307.66,18.3,19.1,"dry","dry","1"
"90-2010-0-115","ey",2010,2012,2,163,74.09,77.875,197.8,34.6,19.1,"wet","dry","2"
"90-2011-0-360","ey",2011,2012,1,104,47.27,50.25,127.64,15.3,19.1,"dry","dry","1"
