Unique Buck Code #,Date ,Capture Year,Birth Year,Captured ,Released,Sex,Age,Weight,Tag Color,Button Color,Tag # Rt,Tag # Left,Sire,DMP or Pasture,# Typical Points,# Total Points,Total Mass,B&C Score,Rounded B&C (=rounddown),Rounded B&C (=mround) to 5,True Spike (2 pts) or Forked As Yearling ,TP&W Spike (2 or 3 pts) or Forked As Yearling ,Pit Tag #,Deer Name,Ear Tag Radio Frequency,Comments,Gray Face,Roman Nose,Wrinkled Around Ears,Loose Skin Around Face,Loose Skin Around Neck,Loose Skin Around Chest,Circumference around the Face at the Eyes,Circumference at midpoint between tip of Nose and Eyes,Distance between a line running between the eyes and the Nose Tip,Ear tip to Ear tip,Stomach Girth:,Neck Circumference:,Vertical Height of Tarsal Glands:,Horizontal Width of Tarsal Glands,Staining on Tarsal Glands:,Ratio of Circum at Eyes to Dist Eyes-Nose Tip,Ratio Circum at Eyes to Circum Mid Point
90-2018-0-858,11/15/21,2021,2018,East Yana,East Yana,Male,3.5,186,Yellow,Yellow,858,858,,Pasture,9,9,28.625,137.000,130.000,135.000,Forked,Spike,982000408565855,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,18.125,13,7.125,19.5,42.125,19.5,2.25,1.875,Light Stain, 2.54 , 1.39 
90-2019-0-978,11/14/22,2022,2019,East Yana,East Yana,Male,3.5,186,Red,Red,978,978,,Pasture,10,10,28.000,136.500,130.000,135.000,Spike,Spike,,,,,No Gray,Straight,None,Yes,No,Yes,18,13.625,7.125,19,41.875,20.875,2.125,1.875,Heavy Stain, 2.53 , 1.32 
270-2007-1-066,10/28/14,2014,2007,West Yana,West Yana,Male,7.5,187,Red,Blue,66,66,The Game,DMP,13,16,37.500,178.125,170.000,180.000,Forked,Forked,985121002349676,The Duke,,,No Gray,Slight Hump,Slight Wrinkling,No,No,No,19,12.75,6,18.125,40.5,24.5,3.125,2.25,Light Stain, 3.17 , 1.49 
270-2008-1-013,10/28/14,2014,2008,West Yana,West Yana,Male,6.5,187,Blue,Yellow,13,13,Jr Jr,DMP,11,11,30.000,168.500,160.000,170.000,Forked,Forked,985161000726675,JJJ-III,,,No Gray,Straight,Slight Wrinkling,No,No,No,18.75,11.875,6,18.75,41.875,24,3.25,1.625,Light Stain, 3.13 , 1.58 
270-2010-1-003,12/5/16,2016,2010,West Yana,West Yana,Male,6.5,187,Purple,Yellow,3,3,Jr Jr,DMP,10,10,37.250,165.625,160.000,165.000,Forked,Forked,,,,,No Gray,Slight Hump,Pronounced Wrinkling,No,No,No,17.125,12.5,7.375,18.5,,24.5,2,2.25,Light Stain, 2.32 , 1.37 
270-2010-1-013,11/28/18,2018,2010,SE Toro,SE Toro,Male,8.5,187,Purple,Yellow,13,13,Jr Jr,DMP,11,16,37.250,191.125,190.000,190.000,Forked,Forked,985121020941021,Harley D,,"Caught in SE Toro and used in the SE Toro DMP pen, maybe we can dart and release in West Yana",No Gray,Straight,Pronounced Wrinkling,No,No,Yes,18.375,13.125,7.75,19.75,,22.875,3,2,Light Stain, 2.37 , 1.40 
270-2010-1-039,12/5/17,2017,2010,West Yana,West Yana,Male,7.5,187,Purple,Yellow,39,39,Jr Jr,DMP,8,8,27.875,137.750,130.000,140.000,Forked,Forked,,,,,No Gray,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,20,13.625,8.25,21.625,38.5,23.375,3.25,2.25,Light Stain, 2.42 , 1.47 
270-2011-1-269,11/13/19,2019,2011,West Yana,West Yana,Male,8.5,187,White,Green,269,269,True Grit,DMP,10,13,35.000,166.375,160.000,165.000,Spike,Spike,,The Comancheros,,,Slightly Grizzled,Straight,Pronounced Wrinkling,No,Yes,Yes,18.875,13.125,7.5,18.25,40.375,23.875,2.25,2,Heavy Stain, 2.52 , 1.44 
270-2011-1-333,11/15/22,2022,2011,West Yana,West Yana,Male,11.5,187,White,Green,333,333,True Grit,DMP,5,5,22.875,68.750,60.000,70.000,Spike,Spike,,,,,Gray,Pronounced Hump,None,No,No,Yes,18.25,14,7.125,19,44.125,22.625,2.5,2,Light Stain, 2.56 , 1.30 
270-2012-0-153,11/16/21,2021,2012,West Yana,West Yana,Male,9.5,187,Yellow,Red,153,153,,Pasture,11,11,31.375,163.000,160.000,165.000,Forked,Forked,,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,18,13,6.75,20.25,41.875,20.875,2.125,1.625,Light Stain, 2.67 , 1.38 
270-2012-0-341,11/15/22,2022,2012,West Yana,West Yana,Male,10.5,187,Yellow,Red,341,341,,Pasture,8,9,25.125,117.375,110.000,115.000,Spike,Spike,,,,,Gray,Slight Hump,Pronounced Wrinkling,No,No,Yes,18,13.75,7.375,21.5,43.875,22.5,3.25,2.625,Heavy Stain, 2.44 , 1.31 
270-2012-1-207,12/5/17,2017,2012,West Yana,West Yana,Male,5.5,187,Yellow,Green,207,207,True Grit,DMP,14,15,30.875,180.500,180.000,180.000,Forked,Forked,,Head Start,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,Yes,Yes,20.375,13.25,7.375,20.5,33.625,25.375,2.875,2.125,Heavy Stain, 2.76 , 1.54 
270-2012-1-237,11/18/20,2020,2012,West Yana,West Yana,Male,8.5,187,Yellow,Green,237,237,True Grit,DMP,8,8,28.625,156.000,150.000,155.000,Forked,Forked,,,,,No Gray,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,16.625,13.375,7.5,19.5,40.75,24.125,2.5,2,Heavy Stain, 2.22 , 1.24 
270-2012-1-278,11/16/21,2021,2012,West Yana,West Yana,Male,9.5,187,Yellow,Green,278,278,True Grit,DMP,11,13,32.500,169.250,160.000,170.000,Forked,Forked,,,,,Gray,Slight Hump,Pronounced Wrinkling,No,Yes,No,18.875,13.5,7.375,20.5,44,20.75,2,1.75,Heavy Stain, 2.56 , 1.40 
270-2013-1-246,12/7/16,2016,2013,West Yana,West Yana,Male,3.5,187,Red,Yellow,246,246,High Hopes,DMP,12,18,34.375,183.875,180.000,185.000,Forked,Forked,,Captain Call,,,No Gray,Slight Hump,None,No,No,No,18.5,10.625,7.625,20,,20.75,2,1.625,No Stain, 2.43 , 1.74 
270-2014-0-452,11/15/19,2019,2014,West Yana,West Yana,Male,5.5,187,Blue,Red,452,452,,Pasture,8,8,26.375,121.625,120.000,120.000,,,982000364327983,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,Yes,No,No,18.625,13.125,6.875,20.375,44.875,22.25,2.25,1.75,Heavy Stain, 2.71 , 1.42 
270-2014-1-407,11/18/20,2020,2014,West Yana,West Yana,Male,6.5,187,Blue,White,407,407,Lays Out,DMP,13,13,34.625,168.375,160.000,170.000,Forked,Forked,,,,bleeding from eyes ,Slightly Grizzled,Straight,Pronounced Wrinkling,Yes,Yes,Yes,17.875,13.25,7.375,19.5,40.875,23.125,2.75,2.25,Heavy Stain, 2.42 , 1.35 
270-2017-0-745,11/17/22,2022,2017,West Yana,West Yana,Male,5.5,187,White,Red,745,745,,Pasture,8,8,25.250,102.250,100.000,100.000,,,,,,,Gray,Straight,Pronounced Wrinkling,Yes,Yes,Yes,19.125,14.5,7,20.25,42.875,25.5,2.125,1.625,Heavy Stain, 2.73 , 1.32 
90-2009-0-056,12/13/17,2017,2009,East Yana,East Yana,Male,8.5,187,Green,Green,56,56,,Pasture,8,8,33.000,147.625,140.000,150.000,Spike,Spike,985121012491175,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,No,Yes,21.5,13.875,8,19.875,31.25,26.5,3.375,2.375,Heavy Stain, 2.69 , 1.55 
90-2009-0-063,12/13/17,2017,2009,East Yana,East Yana,Male,8.5,187,Green,Green,63,63,,Pasture,8,11,29.000,162.000,160.000,160.000,Forked,Forked,985121009791408,,,,Slightly Grizzled,Pronounced Hump,Pronounced Wrinkling,Yes,Yes,Yes,20.75,14.125,8.125,22.625,32.5,26.25,3.625,4,Heavy Stain, 2.55 , 1.47 
90-2010-0-101,11/26/18,2018,2010,East Yana,East Yana,Male,8.5,187,Purple,Purple,101,101,,Pasture,10,12,31.750,155.625,150.000,155.000,Forked,Forked,,,,,No Gray,Slight Hump,None,No,Yes,Yes,18.375,12.875,7.375,19.75,40.375,22.125,3.125,2.25,Heavy Stain, 2.49 , 1.43 
90-2013-0-275,11/26/18,2018,2013,East Yana,East Yana,Male,5.5,187,Red,Red,275,275,,Pasture,10,10,29.875,132.125,130.000,130.000,Forked,Forked,,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,Yes,Yes,20,13.75,7.5,20.75,39.375,24,2.875,2.75,Light Stain, 2.67 , 1.45 
90-2014-0-459,11/26/18,2018,2014,East Yana,East Yana,Male,4.5,187,Blue,Blue,459,459,,Pasture,10,10,24.875,106.750,100.000,105.000,,,982000363980867,,,,No Gray,Straight,Slight Wrinkling,No,No,No,18.5,14.5,7.875,21,41.125,21.5,2.875,2.125,Light Stain, 2.35 , 1.28 
90-2017-0-781,11/15/21,2021,2017,East Yana,East Yana,Male,4.5,187,White,White,781,781,,Pasture,10,14,37.000,173.125,170.000,175.000,Forked,Forked,982000419805360,,,,Gray,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,17.375,12.625,7.375,20.125,37.875,20.75,2.125,2.125,Light Stain, 2.36 , 1.38 
90-2018-0-857,11/15/21,2021,2018,East Yana,East Yana,Male,3.5,187,Yellow,Yellow,857,857,,Pasture,8,8,23.625,115.875,110.000,115.000,Spike,Spike,982000408567855,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,No,No,17.875,13.5,7.5,21.5,40.5,17.75,2,1.875,Light Stain, 2.38 , 1.32 
90-2018-0-859,11/15/21,2021,2018,East Yana,East Yana,Male,3.5,187,Yellow,Yellow,859,859,,Pasture,8,8,26.500,120.125,120.000,120.000,Forked,Spike,982000408566271,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,No,No,18.125,14.875,6.75,21.125,40.5,17.125,2.125,1.625,No Stain, 2.69 , 1.22 
270-2007-1-056,12/6/16,2016,2007,East Yana,West Yana,Male,9.5,188,Red,Blue,56,56,The Game,DMP,10,19,37.125,188.000,180.000,190.000,Forked,Spike,985120031586386,Doc Holiday,,Caught in East Yana and moved back to West Yana,No Gray,Straight,Pronounced Wrinkling,No,No,Yes,17.5,12.75,8.25,22,,26,2.125,2,No Stain, 2.12 , 1.37 
270-2009-1-023,11/13/13,2013,2009,West Yana,West Yana,Male,4.5,188,Green,Yellow,23,23,Jr Jr,DMP,11,12,33.125,168.125,160.000,170.000,Forked,Forked,985121012316548,,,"Left G4 broken, assummed symmetry with the right G4",No Gray,Straight,Slight Wrinkling,No,No,No,18,11.125,6,18.25,41.375,23.625,3,1.5,Heavy Stain, 3.00 ,
270-2010-1-005,12/5/16,2016,2010,West Yana,West Yana,Male,6.5,188,Purple,Blue,5,5,The Game,DMP,10,11,37.125,161.250,160.000,160.000,Forked,Forked,,,,,Gray,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,19,12.875,8,17.5,38,27.375,3,2.875,Light Stain, 2.38 , 1.48 
270-2010-1-019,11/11/19,2019,2010,West Yana,West Yana,Male,9.5,188,Purple,Blue,19,19,The Game,DMP,10,11,31.625,146.750,140.000,145.000,Forked,Spike,,,,,Gray,Straight,Pronounced Wrinkling,No,Yes,Yes,19.375,14.25,7.75,21.5,39.875,23.375,2.625,1.875,Heavy Stain, 2.50 , 1.36 
270-2010-1-025,12/5/17,2017,2010,West Yana,West Yana,Male,7.5,188,Purple,Blue,25,25,The Game,DMP,9,9,34.500,165.875,160.000,165.000,Spike,Spike,,,,,No Gray,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,21.375,14.125,7.375,19.625,41.125,24.125,3,2.625,Heavy Stain, 2.90 , 1.51 
270-2012-0-340,11/18/21,2021,2012,West Yana,West Yana,Male,9.5,188,Yellow,Red,340,340,,Pasture,8,9,27.750,136.250,130.000,135.000,Forked,Forked,,,,,Gray,Pronounced Hump,Pronounced Wrinkling,Yes,Yes,Yes,19.25,15.125,7.25,20,41.625,23.5,2.5,1.875,Heavy Stain, 2.66 , 1.27 
270-2012-0-340,11/15/22,2022,2012,West Yana,West Yana,Male,10.5,188,Yellow,Red,340,340,,Pasture,10,12,,,,,Forked,Forked,,,,Very broken antlers/No B&C Data,Gray,Pronounced Hump,Pronounced Wrinkling,Yes,Yes,Yes,18.875,13.75,6.625,19.5,38.625,23.625,2.5,2.125,Heavy Stain, 2.85 , 1.37 
270-2012-0-342,11/18/21,2021,2012,West Yana,West Yana,Male,9.5,188,Yellow,Red,342,342,,Pasture,12,15,35.875,184.500,180.000,185.000,Forked,Forked,,Not Honorable Mention,,,Gray,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,19.125,13.75,7.875,20.375,42.875,23,3,2.125,Heavy Stain, 2.43 , 1.39 
270-2012-1-230,11/16/21,2021,2012,West Yana,West Yana,Male,9.5,188,Yellow,Green,230,230,True Grit,DMP,12,12,36.125,182.250,180.000,180.000,,,,Yellow #230,,bleeding from the mouth,Slightly Grizzled,Pronounced Hump,Pronounced Wrinkling,Yes,Yes,Yes,17.875,13.25,7.125,18.25,44.125,20.875,2,1.875,Light Stain, 2.51 , 1.35 
270-2012-1-262,11/15/22,2022,2012,West Yana,West Yana,Male,10.5,188,Yellow,Purple,262,262,The Prodigal Son,DMP,10,11,29.375,153.875,150.000,155.000,,,,,,,Gray,Pronounced Hump,Pronounced Wrinkling,Yes,Yes,Yes,18.75,14,7.25,18.625,42.875,21.75,2.625,1.75,Heavy Stain, 2.59 , 1.34 
270-2013-1-256,11/27/18,2018,2013,West Yana,West Yana,Male,5.5,188,Red,Yellow,256,256,High Hopes,DMP,10,10,30.000,137.875,130.000,140.000,Forked,Forked,,,,,Gray,Slight Hump,Pronounced Wrinkling,No,No,No,19.125,13.75,8,20.625,34.5,22.125,2.5,1.875,Light Stain, 2.39 , 1.39 
270-2014-1-414,11/15/22,2022,201,West Yana,West Yana,Male,8.5,188,Blue,Purple,414,414,The Prodigal Son,DMP,10,11,28.000,149.500,140.000,150.000,,,,,,,Gray,Pronounced Hump,Pronounced Wrinkling,Yes,No,Yes,18.75,13.625,7.5,20.25,41,25.875,2.875,1.75,Heavy Stain, 2.50 , 1.38 
270-2016-1-606,11/15/22,2022,2016,West Yana,West Yana,Male,6.5,188,Purple,White,606,606,Cowboy,DMP,11,13,34.000,168.875,160.000,170.000,Spike,Spike,,,,,Gray,Pronounced Hump,Pronounced Wrinkling,Yes,Yes,Yes,18.375,13.625,7.25,20,42,27.375,2,1.75,Heavy Stain, 2.53 , 1.35 
90-2007-0-019,10/27/14,2014,2007,East Yana,East Yana,Male,7.5,188,Red,Red,19,19,,Pasture,8,8,28.375,139.500,130.000,140.000,Spike,Spike,985121006767965,Turkey Tracks,,,Gray,Straight,Pronounced Wrinkling,No,Yes,No,18.25,12,5.625,18.25,45,22,2.75,2.625,Light Stain, 3.24 , 1.52 
90-2007-0-039,12/13/17,2017,2007,East Yana,East Yana,Male,10.5,188,Red,Red,39,39,,Pasture,8,8,28.000,130.125,130.000,130.000,Spike,Spike,985121004915564,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,No,Yes,20.75,14.125,7.625,21.25,32.5,25,3.25,2.875,Heavy Stain, 2.72 , 1.47 
90-2008-0-059,10/29/12,2012,2008,East Yana,East Yana,Male,4.5,188,Blue,Blue,59,59,,Pasture,8,9,26.875,135.000,130.000,135.000,Forked,Spike,985121012567228,,,,,,,,,,,,,,,,,,,,
90-2009-0-059,11/12/13,2013,2009,East Yana,East Yana,Male,4.5,188,Green,Green,59,101,,Pasture,8,8,26.000,128.625,120.000,130.000,Forked,Forked,985121012364182,,,used to be Green 59 but he lost his ear tag now Green 101,Slightly Grizzled,Slight Hump,Slight Wrinkling,Yes,Yes,No,18.625,12.25,6,20.5,41.5,24.5,3.125,2.125,Light stain, 3.10 , 2.04 
90-2009-0-068,11/26/18,2018,2009,East Yana,East Yana,Male,9.5,188,Green,Green,68,68,,Pasture,9,9,29.250,145.875,140.000,145.000,Forked,Forked,985121020136198,,,,No Gray,Slight Hump,Pronounced Wrinkling,No,Yes,No,19,14.75,7.25,21,38.75,23,2.75,2.625,Heavy Stain, 2.62 , 1.29 
90-2010-0-102,11/14/19,2019,2010,East Yana,East Yana,Male,9.5,188,Purple,Purple,102,102,,Pasture,9,9,28.625,134.375,130.000,135.000,,,,,,,Slightly Grizzled,Straight,Pronounced Wrinkling,No,Yes,Yes,18.375,12.875,6.75,19.75,41.625,22.75,2.25,1.625,Light Stain, 2.72 , 1.43 
90-2010-0-102,11/19/20,2020,2010,East Yana,East Yana,Male,10.5,188,Purple,Purple,102,102,,Pasture,9,9,31.125,133.875,130.000,135.000,,,,,,Skinned Tail,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,17,12.375,7.125,18.5,39.5,21.75,2.25,1.75,No Stain, 2.39 , 1.37 
90-2010-0-113,11/12/13,2013,2010,East Yana,East Yana,Male,3.5,188,Purple,Purple,113,113,,Pasture,12,12,31.125,152.125,150.000,150.000,Forked,Forked,,DeadPool,,,Slightly Grizzled,Straight,Slight Wrinkling,No,No,No,18.75,11,6.25,18,42.25,23.375,3.375,2.125,Light stain, 3.00 , 1.76 
90-2012-0-347,12/6/16,2016,2012,East Yana,East Yana,Male,4.5,188,Yellow,Yellow,347,347,,Pasture,10,10,30.875,132.125,130.000,130.000,Spike,Spike,,,,,No Gray,Straight,None,No,Yes,No,17.5,10.75,7.375,19.875,,24.25,2,1.625,Light Stain, 2.37 , 1.63 
90-2014-0-466,11/14/19,2019,2014,East Yana,East Yana,Male,5.5,188,Blue,Blue,466,466,,Pasture,11,13,34.000,161.750,160.000,160.000,Forked,Spike,982000363959251,,,,No Gray,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,17.625,13.375,7.5,18.875,42.75,22.125,2.125,1.375,Light Stain, 2.35 , 1.32 
90-2014-0-469,11/16/22,2022,201,East Yana,East Yana,Male,8.5,188,Blue,Blue,469,469,,Pasture,8,8,30.375,128.250,120.000,130.000,Forked,Forked,,,,,Slightly Grizzled,Pronounced Hump,Pronounced Wrinkling,Yes,Yes,No,19.75,15.375,7.625,19.625,43.75,27,2.25,1,Heavy Stain, 2.59 , 1.28 
90-2017-0-779,11/16/20,2020,2017,East Yana,East Yana,Male,3.5,188,White,White,779,779,,Pasture,8,8,21.750,105.750,100.000,105.000,Spike,Spike,982000419805385,,,,No Gray,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,17.75,13,7.375,20.625,42.875,19.375,2.125,1.875,Light Stain, 2.41 , 1.37 
90-2017-0-784,11/16/20,2020,2017,East Yana,East Yana,Male,3.5,188,White,White,784,784,,Pasture,8,9,21.875,98.625,90.000,100.000,Forked,Forked,982000419805370,,,,No Gray,Slight Hump,Slight Wrinkling,No,Yes,Yes,17.375,13.375,7.375,21,42.875,21.25,2.125,1.875,Light Stain, 2.36 , 1.30 
90-2019-0-977,11/14/22,2022,2019,East Yana,East Yana,Male,3.5,188,Red,Red,977,977,,Pasture,9,9,29.000,138.500,130.000,140.000,,,,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,Yes,No,Yes,18.375,14.25,7.125,19,43.5,23.875,2.25,1.875,Light Stain, 2.58 , 1.29 
270-2012-1-230,1/1/22,2022,2012,West Yana,West Yana,Male,10.5,188,Yellow,Green,230,230,True Grit,DMP,12,12,32.500,165.125,160.000,165.000,,,,Yellow #230,,Found Dead - Added Manually by RJ,,,,,,,,,,,,,,,,,
90-2010-0-102,1/1/22,2022,2010,East Yana,East Yana,Male,12.5,188,Purple,Purple,102,102,,Pasture,8,8,27.125,127.500,120.000,130.000,,,,,,Harvested - Added Manually by RJ,,,,,,,,,,,,,,,,,
270-2007-1-001,11/2/11,2011,2007,West Yana,West Yana,Male,4.5,189,Red,White,1,Radio,McStedman,DMP,10,12,28.875,130.750,130.000,130.000,Forked,Forked,985120031826338,,150.711,,,,,,,,,,,,,,,,,,
270-2007-1-012,12/5/17,2017,2007,West Yana,West Yana,Male,10.5,189,Red,White,12,12,McStedman,DMP,9,9,30.250,132.625,130.000,135.000,Spike,Spike,985120031579461,,,,Gray,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,20.125,13.125,7.375,22.75,38.125,23.375,3.125,2.375,Heavy Stain, 2.73 , 1.53 
270-2010-1-001,11/27/18,2018,2010,West Yana,West Yana,Male,8.5,189,Purple,Yellow,1,1,Jr Jr,DMP,11,12,37.625,169.500,160.000,170.000,Forked,Spike,,Look Twice,,,No Gray,Straight,Pronounced Wrinkling,No,Yes,No,19.125,14.5,7.75,20.75,36.125,23.75,3,3,Light Stain, 2.47 , 1.32 
270-2011-1-213,11/27/18,2018,2011,West Yana,West Yana,Male,7.5,189,White,Black,213,213,The Duke,DMP,10,13,34.750,185.750,180.000,185.000,,,,Flames,,,No Gray,Straight,Pronounced Wrinkling,Yes,Yes,No,18.25,13.75,7,20.5,44.5,23.75,2.75,2.375,Light Stain, 2.61 , 1.33 
270-2012-1-248,11/18/20,2020,2012,West Yana,West Yana,Male,8.5,189,Yellow,Green,248,248,True Grit,DMP,8,8,26.125,127.875,120.000,130.000,Forked,Forked,,,,,No Gray,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,16.75,12.75,7.125,19.5,43.375,18.75,2.5,2,Light Stain, 2.35 , 1.31 
270-2014-0-453,11/17/22,2022,201,West Yana,West Yana,Male,8.5,189,Blue,Red,453,453,,Pasture,9,9,27.750,124.250,120.000,125.000,Spike,Spike,,,,,Gray,Slight Hump,None,Yes,Yes,Yes,18.875,13.125,7.25,18.375,44,24.375,1.5,1.125,Light Stain, 2.60 , 1.44 
270-2014-1-407,11/11/19,2019,2014,West Yana,West Yana,Male,5.5,189,Blue,White,407,407,Lays Out,DMP,12,14,33.875,166.000,160.000,165.000,Forked,Forked,,,,,Slightly Grizzled,Straight,Pronounced Wrinkling,No,No,No,18.25,12.75,7.375,20.75,36.875,21.75,2.25,1.75,Light Stain, 2.48 , 1.43 
270-2016-0-676,11/16/21,2021,2016,West Yana,West Yana,Male,5.5,189,Purple,Red,676,676,,Pasture,11,11,34.875,158.625,150.000,160.000,Forked,Forked,,,,,Gray,Slight Hump,Pronounced Wrinkling,No,No,Yes,19.25,12.875,7.375,18.625,44.75,22.375,2.25,1.875,Light Stain, 2.61 , 1.50 
270-2016-1-606,11/16/21,2021,2016,West Yana,West Yana,Male,5.5,189,Purple,White,606,606,Cowboy,DMP,12,12,35.250,165.625,160.000,165.000,Spike,Spike,982000364908502,,,,Slightly Grizzled,Pronounced Hump,Slight Wrinkling,No,Yes,No,17.375,13.25,6.625,19.625,40.125,22.875,2.25,1.875,Heavy Stain, 2.62 , 1.31 
90-2007-0-038,11/1/10,2010,2007,West Yana,East Yana,Male,3.5,189,Red,Red,Radio,38,,Pasture,4,4,22.750,85.000,80.000,85.000,Spike,Spike,985121004886342,,151.482,"new Radio tag frequency, captured in West Yana and moved back to East Yana",,,,,,,,,,,,,,,,,
90-2007-0-046,11/2/11,2011,2007,East Yana,East Yana,Male,4.5,189,Red,Red,46,Radio,,Pasture,10,10,27.250,126.500,120.000,125.000,Spike,Spike,985121004937869,,150.401,,,,,,,,,,,,,,,,,,
90-2008-0-056,10/29/12,2012,2008,East Yana,East Yana,Male,4.5,189,Blue,Blue,56,56,,Pasture,7,7,24.750,110.500,110.000,110.000,Forked,Spike,985121009803204,,,"Broken Left G1, assumed symmetry with the right G1",,,,,,,,,,,,,,,,,
90-2013-0-288,11/26/18,2018,2013,East Yana,East Yana,Male,5.5,189,Red,Red,288,288,,Pasture,10,10,31.250,146.625,140.000,145.000,Forked,Forked,,,,,No Gray,Straight,None,No,No,No,17.625,13.875,7.25,20.875,42,21.25,2.875,2.125,Light Stain, 2.43 , 1.27 
90-2016-0-666,11/14/22,2022,2016,East Yana,East Yana,Male,6.5,189,Purple,Purple,666,666,,Pasture,10,14,34.500,173.500,170.000,175.000,Forked,Forked,,Heavy Metal,,,Gray,Pronounced Hump,Slight Wrinkling,Yes,No,Yes,18.375,13.375,7,21.25,40.75,24.125,1.25,1,Light Stain, 2.63 , 1.37 
90-2017-0-778,11/14/22,2022,2017,East Yana,East Yana,Male,5.5,189,White,White,778,778,,Pasture,9,9,26.500,121.875,120.000,120.000,Spike,Spike,,,,,Gray,Pronounced Hump,Slight Wrinkling,Yes,Yes,Yes,20,15.5,8.25,19.25,40,22.25,2.125,1.5,Light Stain, 2.42 , 1.29 
90-2017-0-786,11/14/22,2022,2017,East Yana,East Yana,Male,5.5,189,White,White,786,786,,Pasture,10,10,35.000,159.250,150.000,160.000,Forked,Forked,,,,Died During 2022 Capture,Gray,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,19.5,12.625,7.125,21.5,42,26,2.25,2,Heavy Stain, 2.74 , 1.54 
90-2018-0-852,11/14/22,2022,2018,East Yana,East Yana,Male,4.5,189,Yellow,Yellow,852,852,,Pasture,11,11,29.875,146.875,140.000,145.000,Forked,Forked,,,,,Gray,Pronounced Hump,Slight Wrinkling,Yes,Yes,Yes,18.875,13.75,7.75,19.5,43.5,23.5,2.25,1,Light Stain, 2.44 , 1.37 
270-2007-1-011,11/1/10,2010,2007,West Yana,West Yana,Male,3.5,190,Red,White,11,Radio,McStedman,DMP,8,8,25.625,104.750,100.000,105.000,,,985120031572693,,151.403,new radio frequency,,,,,,,,,,,,,,,,,
270-2008-1-018,12/7/16,2016,2008,West Yana,West Yana,Male,8.5,190,Blue,Orange,18,18,Vince Young,DMP,10,12,34.875,178.250,170.000,180.000,Spike,Spike,985121002338899,He's Done It Again,,,Gray,Slight Hump,Pronounced Wrinkling,No,Yes,No,18,10.75,7.875,18,39,25.375,2.75,1.75,Light Stain, 2.29 , 1.67 
270-2009-1-009,11/13/19,2019,2009,West Yana,West Yana,Male,10.5,190,Green,Blue,9,9,The Game,DMP,9,13,32.125,154.000,150.000,155.000,Forked,Forked,985121011243636,,,,Gray,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,18.75,13.75,8,20.375,33.25,20.625,2.625,2.125,Heavy Stain, 2.34 , 1.36 
270-2009-1-024,11/11/19,2019,2009,West Yana,West Yana,Male,10.5,190,Green,Yellow,24,24,Jr Jr,DMP,10,11,32.375,156.375,150.000,155.000,Forked,Forked,985121012526669,,,,No Gray,Slight Hump,Pronounced Wrinkling,No,No,Yes,18.5,14.375,6.875,21,40.5,22.375,2.25,1.625,Light Stain, 2.69 , 1.29 
270-2010-1-007,12/7/15,2015,2010,West Yana,West Yana,Male,5.5,190,Purple,Yellow,7,7,Jr Jr,DMP,10,11,33.000,147.750,140.000,150.000,,,,,,,Slightly Grizzled,Slight Hump,Pronounced wrinkling,No,No,No,20.25,10.75,6.25,19.25,41.375,25.125,2.25,1.875,Light Stain, 3.24 , 1.88 
270-2010-1-009,11/15/19,2019,2010,West Yana,West Yana,Male,9.5,190,Purple,Yellow,9,9,Jr Jr,DMP,10,13,35.750,178.375,170.000,180.000,Forked,Forked,,The Twon,,,No Gray,Pronounced Hump,Pronounced Wrinkling,No,Yes,No,18.25,13.125,7.375,19,41.5,21.625,2.25,1.875,Light Stain, 2.48 , 1.39 
270-2011-0-340,11/27/18,2018,2011,West Yana,West Yana,Male,7.5,190,White,Red,340,340,,Pasture,10,12,37.500,188.000,180.000,190.000,Forked,Forked,,This Works,,,Slightly Grizzled,Straight,None,No,No,Yes,19.625,14.25,8.25,21.25,38.75,23.5,2.75,1.875,Light Stain, 2.38 , 1.38 
