animal_id,year_cap,year_birth,age,weight,weightkg,points_total,mass_total,bcsin,bcscm,birthsite
90-2016-0-667,2019,2016,3.5,175,80,10,26.25,125.875,320,ey
270-2007-1-057,2011,2007,4.5,170,77,11,26.625,126.25,321,dmp
270-2012-1-233,2019,2012,7.5,179,81,8,25.75,126.25,321,dmp
270-2014-0-455,2019,2014,5.5,204,93,9,27.875,126.5,321,wy
270-2014-1-414,2018,2014,4.5,170,77,10,24.5,126.5,321,dmp
270-2016-0-676,2020,2016,4.5,177,80,8,28.625,126.25,321,wy
90-2007-0-046,2011,2007,4.5,189,86,10,27.25,126.5,321,ey
90-2010-0-106,2014,2010,4.5,177,80,12,28.25,126.5,321,ey
90-2012-0-348,2015,2012,3.5,168,76,8,27.875,126.5,321,ey
90-2013-0-277,2016,2013,3.5,172,78,8,26.875,126.375,321,ey
270-2014-0-447,2017,2014,3.5,144,65,10,27.5,126.875,322,wy
270-2014-1-434,2018,2014,4.5,115,52,10,26.5,126.75,322,dmp
90-2008-0-039,2015,2008,7.5,226,103,7,27.5,126.875,322,ey
90-2010-0-101,2013,2010,3.5,167,76,10,26.875,126.75,322,ey
90-2013-0-280,2016,2013,3.5,183,83,10,28,126.75,322,ey
90-2014-0-473,2018,2014,4.5,184,84,10,25.25,126.625,322,ey
270-2007-1-051,2009,2007,2.5,175,80,9,27.5,127,323,dmp
270-2009-1-002,2017,2009,8.5,178,81,9,30.875,127.25,323,dmp
270-2010-1-039,2014,2010,4.5,178,81,8,24,127.25,323,dmp
270-2016-0-673,2019,2016,3.5,136,62,10,28.125,127.25,323,wy
90-2008-0-034,2011,2008,3.5,184,84,10,24,127,323,ey
90-2011-0-363,2017,2011,6.5,203,92,8,26.75,127.125,323,ey
270-2010-1-019,2013,2010,3.5,167,76,12,25.5,127.625,324,dmp
270-2011-1-261,2019,2011,8.5,185,84,10,32.125,127.375,324,dmp
270-2012-1-233,2017,2012,5.5,169,77,8,25.25,127.5,324,dmp
270-2012-1-314,2016,2012,4.5,182,83,9,26.75,127.5,324,dmp
270-2014-0-452,2021,2014,7.5,190,86,10,28.5,127.75,324,wy
270-2017-1-719,2019,2017,2.5,138,63,9,27.875,127.75,324,dmp
90-2007-0-019,2012,2007,5.5,170,77,8,26,127.375,324,ey
90-2007-0-046,2012,2007,5.5,202,92,9,28,127.625,324,ey
90-2010-0-104,2013,2010,3.5,204,93,10,27.625,127.75,324,ey
90-2011-0-351,2019,2011,8.5,231,105,7,31.125,127.75,324,ey
90-2014-0-465,2017,2014,3.5,165,75,10,26.25,127.625,324,ey
90-2014-0-466,2017,2014,3.5,139,63,11,29.375,127.375,324,ey
270-2009-1-011,2013,2009,4.5,182,83,9,28.75,127.875,325,dmp
270-2010-1-038,2013,2010,3.5,163,74,8,25.875,127.875,325,dmp
270-2011-0-341,2017,2011,6.5,166,75,12,30.25,128,325,wy
270-2013-0-268,2016,2013,3.5,157,71,10,26.5,128,325,wy
270-2013-0-269,2018,2013,5.5,185,84,8,28.75,127.875,325,wy
270-2014-0-451,2021,2014,7.5,207,94,9,27.25,128,325,wy
270-2015-0-558,2018,2015,3.5,156,71,11,27.875,127.875,325,wy
270-2016-1-613,2018,2016,2.5,126,57,12,26.5,127.875,325,dmp
270-2012-1-248,2020,2012,8.5,189,86,8,26.125,127.875,325,dmp
90-2009-0-070,2013,2009,4.5,207,94,8,25.125,127.875,325,ey
90-2011-0-367,2017,2011,6.5,200,91,8,28.375,128.125,325,ey
90-2011-0-367,2018,2011,7.5,193,88,8,28.625,128.125,325,ey
90-2011-0-370,2016,2011,5.5,200,91,8,30.75,127.875,325,ey
90-2016-0-669,2019,2016,3.5,169,77,10,29,128.125,325,ey
270-2009-1-012,2014,2009,5.5,210,95,9,28.25,128.375,326,dmp
270-2010-1-007,2018,2010,8.5,177,80,8,29.5,128.25,326,dmp
270-2014-1-410,2019,2014,5.5,165,75,11,27,128.5,326,dmp
270-2014-1-422,2021,2014,7.5,178,81,11,28.625,128.5,326,dmp
270-2015-1-524,2019,2015,4.5,178,81,10,28.25,128.25,326,dmp
90-2010-0-103,2013,2010,3.5,173,79,10,28.125,128.375,326,ey
90-2014-0-475,2017,2014,3.5,159,72,9,25.625,128.25,326,ey
90-2014-0-475,2021,2014,7.5,208,95,7,27.625,128.5,326,ey
270-2011-1-333,2015,2011,4.5,207,94,8,30.375,128.75,327,dmp
270-2012-1-262,2015,2012,3.5,170,77,9,26,128.75,327,dmp
270-2015-0-586,2018,2015,3.5,144,65,10,29.875,128.75,327,wy
270-2014-0-452,2020,2014,6.5,170,77,9,27.25,128.625,327,wy
270-2017-0-748,2020,2017,3.5,150,68,10,28.5,128.875,327,wy
90-2009-0-059,2013,2009,4.5,188,85,8,26,128.625,327,ey
90-2011-0-367,2019,2011,8.5,224,102,8,29.125,128.625,327,ey
90-2013-0-290,2017,2013,4.5,166,75,10,27.125,128.875,327,ey
90-2014-0-467,2017,2014,3.5,150,68,11,28.125,128.75,327,ey
90-2015-0-562,2019,2015,4.5,193,88,8,29.75,128.75,327,ey
270-2012-0-345,2016,2012,4.5,161,73,9,28.875,129,328,wy
270-2013-0-266,2016,2013,3.5,167,76,10,29,129.125,328,wy
270-2016-0-655,2019,2016,3.5,155,70,9,26.75,129.125,328,wy
270-2014-1-422,2020,2014,6.5,175,80,9,29,129,328,dmp
90-2016-0-670,2020,2016,4.5,184,84,9,29.5,129.125,328,ey
90-2016-0-667,2020,2016,4.5,186,85,9,28.75,129.25,328,ey
90-2007-0-039,2013,2007,6.5,216,98,9,28,129.25,328,ey
90-2007-0-046,2017,2007,10.5,164,75,10,28.75,129,328,ey
90-2007-0-048,2011,2007,4.5,214,97,9,28.25,129.125,328,ey
90-2011-0-351,2016,2011,5.5,197,90,8,29.875,129.125,328,ey
90-2016-0-664,2021,2016,5.5,174,79,10,31.625,129,328,ey
90-2017-0-781,2019,2017,2.5,156,71,10,27.5,129.125,328,ey
90-2017-0-787,2021,2017,4.5,190,86,8,27.25,129,328,ey
270-2009-1-002,2015,2009,6.5,199,90,8,37,129.5,329,dmp
270-2011-1-248,2019,2011,8.5,168,76,8,29.125,129.5,329,dmp
270-2012-1-277,2015,2012,3.5,164,75,8,23.125,129.5,329,dmp
270-2013-0-271,2018,2013,5.5,164,75,10,30.875,129.5,329,wy
270-2015-0-551,2019,2015,4.5,171,78,8,29.5,129.5,329,wy
270-2015-0-555,2020,2015,5.5,204,93,8,30.625,129.625,329,wy
90-2011-0-367,2020,2011,9.5,222,101,8,28.125,129.625,329,ey
90-2014-0-469,2020,2014,6.5,201,91,9,33.25,129.375,329,ey
90-2007-0-029,2009,2007,2.5,178,81,10,31,129.625,329,ey
90-2009-0-052,2013,2009,4.5,231,105,8,26.5,129.5,329,ey
270-2007-1-007,2011,2007,4.5,209,95,8,29.25,129.75,330,dmp
270-2011-0-343,2016,2011,5.5,200,91,11,29.625,129.875,330,wy
270-2015-0-555,2019,2015,4.5,195,89,10,30.75,129.875,330,wy
90-2008-0-055,2012,2008,4.5,190,86,8,26.375,129.875,330,ey
90-2009-0-058,2012,2009,3.5,173,79,10,29,129.875,330,ey
90-2011-0-351,2015,2011,4.5,185,84,9,27.375,129.875,330,ey
270-2009-1-011,2014,2009,5.5,192,87,8,31,130.25,331,dmp
270-2011-0-336,2015,2011,4.5,196,89,8,29.625,130.25,331,wy
270-2011-0-341,2016,2011,5.5,194,88,12,30.375,130.5,331,wy
270-2012-1-266,2016,2012,4.5,178,81,8,28,130.25,331,dmp
270-2014-1-440,2017,2014,3.5,139,63,13,26.875,130.375,331,dmp
270-2010-1-028,2020,2010,10.5,180,82,8,28.25,130.5,331,dmp
90-2007-0-039,2017,2007,10.5,188,85,8,28,130.125,331,ey
90-2008-0-041,2012,2008,4.5,193,88,10,31.625,130.25,331,ey
90-2011-0-352,2016,2011,5.5,160,73,8,25.5,130.25,331,ey
90-2013-0-279,2017,2013,4.5,165,75,10,27.75,130.5,331,ey
90-2015-0-581,2021,2015,6.5,202,92,8,31,130.25,331,ey
270-2007-1-001,2011,2007,4.5,189,86,12,28.875,130.75,332,dmp
270-2013-1-212,2016,2013,3.5,125,57,12,28.125,130.75,332,dmp
270-2015-0-553,2019,2015,4.5,196,89,8,27.375,130.875,332,wy
90-2016-0-659,2021,2016,5.5,198,90,9,28.375,130.875,332,ey
270-2011-0-335,2016,2011,5.5,194,88,8,29.375,131.25,333,wy
270-2015-0-582,2018,2015,3.5,169,77,10,26.875,131.125,333,wy
270-2010-1-028,2017,2010,7.5,201,91,8,28.625,131.625,334,dmp
270-2012-1-236,2015,2012,3.5,177,80,9,24.875,131.625,334,dmp
270-2015-0-547,2019,2015,4.5,176,80,11,25.125,131.375,334,wy
90-2010-0-109,2014,2010,4.5,196,89,8,27.5,131.625,334,ey
90-2011-0-355,2016,2011,5.5,197,90,10,31.75,131.5,334,ey
270-2008-1-012,2012,2008,4.5,174,79,11,28,131.875,335,dmp
270-2012-0-153,2015,2012,3.5,158,72,10,26.125,131.875,335,wy
90-2013-0-291,2020,2013,7.5,173,79,9,27.75,131.75,335,ey
270-2014-0-455,2020,2014,6.5,202,92,9,28,131.875,335,wy
270-2016-0-650,2020,2016,4.5,178,81,10,28,132,335,wy
90-2008-0-040,2013,2008,5.5,224,102,8,29.5,131.875,335,ey
90-2010-0-114,2013,2010,3.5,185,84,10,25.875,132,335,ey
90-2013-0-283,2016,2013,3.5,186,85,11,31.5,131.875,335,ey
90-2013-0-288,2017,2013,4.5,167,76,9,28.125,131.875,335,ey
90-2013-0-292,2018,2013,5.5,198,90,8,29.125,131.75,335,ey
90-2015-0-574,2019,2015,4.5,197,90,11,28.25,131.75,335,ey
270-2009-1-002,2014,2009,5.5,216,98,9,31.75,132.25,336,dmp
270-2010-1-001,2021,2010,11.5,168,76,10,29.25,132.125,336,dmp
270-2011-0-335,2017,2011,6.5,193,88,8,29,132.125,336,wy
270-2015-0-583,2018,2015,3.5,160,73,10,30.75,132.375,336,wy
270-2015-1-516,2021,2015,6.5,175,80,9,25.75,132.25,336,dmp
90-2007-0-048,2016,2007,9.5,223,101,8,29.25,132.25,336,ey
90-2012-0-347,2016,2012,4.5,188,85,10,30.875,132.125,336,ey
90-2012-0-350,2016,2012,4.5,196,89,10,28.375,132.25,336,ey
90-2013-0-275,2018,2013,5.5,187,85,10,29.875,132.125,336,ey
90-2015-0-579,2019,2015,4.5,209,95,8,30.75,132.125,336,ey
90-2018-0-855,2021,2018,3.5,210,95,11,31.375,132.375,336,ey
270-2007-1-012,2017,2007,10.5,189,86,9,30.25,132.625,337,dmp
270-2011-0-335,2018,2011,7.5,198,90,8,31.125,132.625,337,wy
270-2011-1-269,2014,2011,3.5,161,73,10,25.875,132.625,337,dmp
270-2014-1-407,2017,2014,3.5,148,67,10,27.375,132.625,337,dmp
90-2009-0-054,2013,2009,4.5,174,79,11,25.375,132.75,337,ey
90-2013-0-274,2017,2013,4.5,150,68,8,27.875,132.75,337,ey
90-2013-0-291,2019,2013,6.5,179,81,8,28.5,132.75,337,ey
90-2016-0-672,2019,2016,3.5,183,83,11,28.75,132.75,337,ey
270-2007-1-058,2009,2007,2.5,169,77,10,32.75,133,338,dmp
270-2011-1-322,2013,2011,2.5,129,59,13,26.125,133,338,dmp
270-2012-0-334,2015,2012,3.5,172,78,10,28.5,133.125,338,wy
270-2014-1-410,2020,2014,6.5,155,70,11,27.25,133.25,338,dmp
270-2018-1-805,2021,2018,3.5,144,65,12,26.375,133.125,338,dmp
90-2007-0-039,2016,2007,9.5,193,88,10,28.875,133.125,338,ey
90-2008-0-054,2013,2008,5.5,216,98,9,26.125,133,338,ey
90-2008-0-058,2014,2008,6.5,216,98,9,29.125,133,338,ey
90-2009-0-070,2017,2009,8.5,190,86,7,27.25,132.875,338,ey
90-2010-0-113,2012,2010,2.5,149,68,12,27.375,133.25,338,ey
270-2011-1-248,2016,2011,5.5,164,75,9,28.875,133.5,339,dmp
270-2013-0-271,2019,2013,6.5,174,79,10,30.875,133.5,339,wy
270-2013-1-256,2021,2013,8.5,207,94,8,30.125,133.375,339,dmp
270-2014-0-455,2021,2014,7.5,207,94,9,28.75,133.375,339,wy
90-2010-0-109,2020,2010,10.5,198,90,8,26.625,133.625,339,ey
90-2007-0-049,2010,2007,3.5,190,86,10,27.625,133.625,339,ey
90-2009-0-053,2013,2009,4.5,185,84,9,26.5,133.375,339,ey
270-2010-1-003,2013,2010,3.5,181,82,10,29.25,133.875,340,dmp
270-2011-1-250,2015,2011,4.5,203,92,8,26.625,134,340,dmp
270-2017-0-747,2021,2017,4.5,174,79,11,33.5,133.75,340,wy
90-2010-0-102,2020,2010,10.5,188,85,9,31.125,133.875,340,ey
90-2009-0-067,2013,2009,4.5,206,94,8,27.25,133.75,340,ey
90-2014-0-456,2018,2014,4.5,177,80,11,30.625,133.875,340,ey
270-2011-1-295,2014,2011,3.5,160,73,11,30.125,134.125,341,dmp
270-2015-1-510,2019,2015,4.5,,0,12,27.125,134.125,341,dmp
270-2018-1-808,2021,2018,3.5,160,73,10,28.375,134.25,341,dmp
90-2010-0-102,2019,2010,9.5,188,85,9,28.625,134.375,341,ey
90-2014-0-472,2018,2014,4.5,171,78,9,29,134.125,341,ey
270-2009-1-009,2012,2009,3.5,173,79,13,26.25,134.625,342,dmp
270-2011-0-343,2017,2011,6.5,180,82,10,30,134.625,342,wy
270-2012-1-266,2021,2012,9.5,209,95,9,31.125,134.5,342,dmp
270-2016-0-654,2021,2016,5.5,221,100,10,30.125,134.75,342,wy
270-2011-0-335,2020,2011,9.5,219,100,8,30.25,134.625,342,wy
90-2013-0-286,2020,2013,7.5,224,102,9,30.125,134.625,342,ey
270-2016-0-673,2020,2016,4.5,138,63,10,28.375,134.625,342,wy
90-2007-0-039,2015,2007,8.5,203,92,8,27.625,134.5,342,ey
90-2007-0-048,2013,2007,6.5,257,117,8,30,134.625,342,ey
90-2007-0-048,2017,2007,10.5,213,97,10,29.25,134.75,342,ey
90-2008-0-058,2015,2008,7.5,199,90,8,29.5,134.5,342,ey
90-2011-0-360,2014,2011,3.5,169,77,9,28.625,134.75,342,ey
90-2012-0-322,2015,2012,3.5,154,70,12,25,134.75,342,ey
90-2014-0-465,2018,2014,4.5,202,92,9,28.75,134.75,342,ey
270-2007-1-012,2016,2007,9.5,208,95,10,31.5,135,343,dmp
270-2007-1-057,2012,2007,5.5,204,93,10,27.75,134.875,343,dmp
270-2008-1-011,2011,2008,3.5,152,69,12,27,135,343,dmp
270-2011-1-260,2018,2011,7.5,184,84,8,30.75,134.875,343,dmp
270-2012-0-341,2021,2012,9.5,203,92,10,27,134.875,343,wy
270-2013-0-272,2016,2013,3.5,177,80,9,29.875,135,343,wy
270-2013-0-272,2017,2013,4.5,,0,8,28.625,135.125,343,wy
90-2008-0-039,2014,2008,6.5,229,104,10,27,135,343,ey
90-2008-0-054,2016,2008,8.5,,0,11,29.875,134.875,343,ey
90-2008-0-059,2012,2008,4.5,188,85,9,26.875,135,343,ey
90-2014-0-469,2021,2014,7.5,193,88,9,33.125,135.125,343,ey
270-2007-1-012,2011,2007,4.5,201,91,10,29.5,135.375,344,dmp
270-2011-1-248,2015,2011,4.5,151,69,8,28,135.25,344,dmp
270-2011-1-333,2018,2011,7.5,204,93,13,33.625,135.5,344,dmp
270-2014-1-403,2017,2014,3.5,142,65,11,25.375,135.375,344,dmp
270-2016-1-607,2019,2016,3.5,160,73,10,30.25,135.375,344,dmp
270-2015-0-553,2020,2015,5.5,200,91,8,28.375,135.5,344,wy
90-2011-0-351,2017,2011,6.5,197,90,10,28.875,135.25,344,ey
